nt n factor policy kernel bw
96 262144000 8 3d-mdrange Copy 264.2575
96 262144000 8 3d-mdrange Scale 245.5659
96 262144000 8 3d-mdrange Add 301.8904
96 262144000 8 3d-mdrange Triad 295.2890
96 268435456 8 4d-mdrange Set 166.9839
96 268435456 8 4d-mdrange Copy 146.6481
96 268435456 8 4d-mdrange Scale 163.7279
96 268435456 8 4d-mdrange Add 187.4052
96 268435456 8 4d-mdrange Triad 179.0671
96 268435456 16 2d-mdrange Set 244.3699
96 268435456 16 2d-mdrange Copy 289.6747
96 268435456 16 2d-mdrange Scale 322.8182
96 268435456 16 2d-mdrange Add 361.3020
96 268435456 16 2d-mdrange Triad 351.9741
96 262144000 16 3d-mdrange Set 179.2836
96 262144000 16 3d-mdrange Copy 196.5746
96 262144000 16 3d-mdrange Scale 193.7536
96 262144000 16 3d-mdrange Add 237.3587
96 262144000 16 3d-mdrange Triad 235.8031
96 268435456 16 4d-mdrange Set 117.9266
96 268435456 16 4d-mdrange Copy 119.6209
96 268435456 16 4d-mdrange Scale 125.3027
96 268435456 16 4d-mdrange Add 151.9702
96 268435456 16 4d-mdrange Triad 145.1824
96 268435456 32 2d-mdrange Set 192.7967
96 268435456 32 2d-mdrange Copy 198.2339
96 268435456 32 2d-mdrange Scale 226.1235
96 268435456 32 2d-mdrange Add 272.2681
96 268435456 32 2d-mdrange Triad 270.6561
96 262144000 32 3d-mdrange Set 127.6742
96 262144000 32 3d-mdrange Copy 124.7993
96 262144000 32 3d-mdrange Scale 143.7225
96 262144000 32 3d-mdrange Add 155.1486
96 262144000 32 3d-mdrange Triad 167.2955
96 268435456 32 4d-mdrange Set 59.9513
96 268435456 32 4d-mdrange Copy 92.0463
96 268435456 32 4d-mdrange Scale 89.1531
96 268435456 32 4d-mdrange Add 94.4808
96 268435456 32 4d-mdrange Triad 85.9074
96 268435456 64 2d-mdrange Set 154.1243
96 268435456 64 2d-mdrange Copy 160.6705
96 268435456 64 2d-mdrange Scale 178.1260
96 268435456 64 2d-mdrange Add 210.3415
96 268435456 64 2d-mdrange Triad 213.5843
96 262144000 64 3d-mdrange Set 90.9903
96 262144000 64 3d-mdrange Copy 117.6877
96 262144000 64 3d-mdrange Scale 128.1415
96 262144000 64 3d-mdrange Add 151.8629
96 262144000 64 3d-mdrange Triad 153.9895
96 268435456 64 4d-mdrange Set 36.2515
96 268435456 64 4d-mdrange Copy 50.9976
96 268435456 64 4d-mdrange Scale 44.9478
96 268435456 64 4d-mdrange Add 48.4374
96 268435456 64 4d-mdrange Triad 47.3572
96 429981696 1 2d-mdrange Set 252.6408
96 429981696 1 2d-mdrange Copy 324.9244
96 429981696 1 2d-mdrange Scale 343.3509
96 429981696 1 2d-mdrange Add 394.6412
96 429981696 1 2d-mdrange Triad 393.9326
96 438976000 1 3d-mdrange Set 254.2097
96 438976000 1 3d-mdrange Copy 344.3565
96 438976000 1 3d-mdrange Scale 345.3411
96 438976000 1 3d-mdrange Add 407.8506
96 438976000 1 3d-mdrange Triad 392.6628
96 429981696 1 4d-mdrange Set 254.3157
96 429981696 1 4d-mdrange Copy 329.8625
96 429981696 1 4d-mdrange Scale 325.8517
96 429981696 1 4d-mdrange Add 386.1753
96 429981696 1 4d-mdrange Triad 375.5805
96 429981696 2 2d-mdrange Set 256.3515
96 429981696 2 2d-mdrange Copy 333.8264
96 429981696 2 2d-mdrange Scale 347.1966
96 429981696 2 2d-mdrange Add 406.2509
96 429981696 2 2d-mdrange Triad 407.3221
96 438976000 2 3d-mdrange Set 245.2079
96 438976000 2 3d-mdrange Copy 327.4303
96 438976000 2 3d-mdrange Scale 335.0373
96 438976000 2 3d-mdrange Add 395.9522
96 438976000 2 3d-mdrange Triad 396.2365
96 429981696 2 4d-mdrange Set 227.7862
96 429981696 2 4d-mdrange Copy 265.1627
96 429981696 2 4d-mdrange Scale 282.4623
96 429981696 2 4d-mdrange Add 331.1790
96 429981696 2 4d-mdrange Triad 322.7858
96 429981696 4 2d-mdrange Set 256.0818
96 429981696 4 2d-mdrange Copy 327.1180
96 429981696 4 2d-mdrange Scale 350.9288
96 429981696 4 2d-mdrange Add 405.1046
96 429981696 4 2d-mdrange Triad 404.9527
96 438976000 4 3d-mdrange Set 232.8239
96 438976000 4 3d-mdrange Copy 313.5722
96 438976000 4 3d-mdrange Scale 321.8766
96 438976000 4 3d-mdrange Add 379.3205
96 438976000 4 3d-mdrange Triad 378.5376
96 429981696 4 4d-mdrange Set 190.5203
96 429981696 4 4d-mdrange Copy 193.3385
96 429981696 4 4d-mdrange Scale 208.5810
96 429981696 4 4d-mdrange Add 199.4895
96 429981696 4 4d-mdrange Triad 190.0381
96 429981696 8 2d-mdrange Set 262.0233
96 429981696 8 2d-mdrange Copy 325.0526
96 429981696 8 2d-mdrange Scale 353.9848
96 429981696 8 2d-mdrange Add 402.4709
96 429981696 8 2d-mdrange Triad 401.8259
96 438976000 8 3d-mdrange Set 206.4589
96 438976000 8 3d-mdrange Copy 275.5365
96 438976000 8 3d-mdrange Scale 274.7468
96 438976000 8 3d-mdrange Add 309.7476
96 438976000 8 3d-mdrange Triad 310.6553
96 429981696 8 4d-mdrange Set 138.6874
96 429981696 8 4d-mdrange Copy 144.4557
96 429981696 8 4d-mdrange Scale 154.4465
96 429981696 8 4d-mdrange Add 152.5163
96 429981696 8 4d-mdrange Triad 147.5037
96 429981696 16 2d-mdrange Set 249.3796
96 429981696 16 2d-mdrange Copy 300.9293
96 429981696 16 2d-mdrange Scale 318.1808
96 429981696 16 2d-mdrange Add 345.1370
96 429981696 16 2d-mdrange Triad 348.6687
96 438976000 16 3d-mdrange Set 159.1330
96 438976000 16 3d-mdrange Copy 174.7804
96 438976000 16 3d-mdrange Scale 175.2349
96 438976000 16 3d-mdrange Add 207.3843
96 438976000 16 3d-mdrange Triad 205.5564
96 429981696 16 4d-mdrange Set 98.2317
96 429981696 16 4d-mdrange Copy 124.9332
96 429981696 16 4d-mdrange Scale 140.8355
96 429981696 16 4d-mdrange Add 155.5287
96 429981696 16 4d-mdrange Triad 155.8532
96 429981696 32 2d-mdrange Set 208.6034
96 429981696 32 2d-mdrange Copy 181.7727
96 429981696 32 2d-mdrange Scale 212.3836
96 429981696 32 2d-mdrange Add 251.6917
96 429981696 32 2d-mdrange Triad 251.6212
96 438976000 32 3d-mdrange Set 156.1547
96 438976000 32 3d-mdrange Copy 121.1152
96 438976000 32 3d-mdrange Scale 143.7452
96 438976000 32 3d-mdrange Add 164.6086
96 438976000 32 3d-mdrange Triad 161.4073
96 429981696 32 4d-mdrange Set 58.2350
96 429981696 32 4d-mdrange Copy 98.8445
96 429981696 32 4d-mdrange Scale 102.6745
96 429981696 32 4d-mdrange Add 95.5967
96 429981696 32 4d-mdrange Triad 93.5275
96 429981696 64 2d-mdrange Set 175.2568
96 429981696 64 2d-mdrange Copy 157.4560
96 429981696 64 2d-mdrange Scale 180.6213
96 429981696 64 2d-mdrange Add 214.8442
96 429981696 64 2d-mdrange Triad 212.1088
96 438976000 64 3d-mdrange Set 126.6541
96 438976000 64 3d-mdrange Copy 115.6875
96 438976000 64 3d-mdrange Scale 125.3854
96 438976000 64 3d-mdrange Add 139.7602
96 438976000 64 3d-mdrange Triad 136.9579
96 429981696 64 4d-mdrange Set 37.2962
96 429981696 64 4d-mdrange Copy 55.4534
96 429981696 64 4d-mdrange Scale 56.1329
96 429981696 64 4d-mdrange Add 49.0439
96 429981696 64 4d-mdrange Triad 48.8523
96 655360000 1 2d-mdrange Set 249.4097
96 655360000 1 2d-mdrange Copy 329.8710
96 655360000 1 2d-mdrange Scale 346.7583
96 655360000 1 2d-mdrange Add 405.1586
96 655360000 1 2d-mdrange Triad 399.9141
96 636056000 1 3d-mdrange Set 256.5324
96 636056000 1 3d-mdrange Copy 355.8012
96 636056000 1 3d-mdrange Scale 345.5466
96 636056000 1 3d-mdrange Add 422.0779
96 636056000 1 3d-mdrange Triad 409.6826
96 655360000 1 4d-mdrange Set 253.1461
96 655360000 1 4d-mdrange Copy 335.4415
96 655360000 1 4d-mdrange Scale 327.1648
96 655360000 1 4d-mdrange Add 386.9616
96 655360000 1 4d-mdrange Triad 378.8834
96 655360000 2 2d-mdrange Set 253.2134
96 655360000 2 2d-mdrange Copy 336.7133
96 655360000 2 2d-mdrange Scale 347.1148
96 655360000 2 2d-mdrange Add 409.0261
96 655360000 2 2d-mdrange Triad 411.3302
96 636056000 2 3d-mdrange Set 247.9874
96 636056000 2 3d-mdrange Copy 331.6211
96 636056000 2 3d-mdrange Scale 331.6727
96 636056000 2 3d-mdrange Add 394.2593
96 636056000 2 3d-mdrange Triad 393.3331
96 655360000 2 4d-mdrange Set 218.1998
96 655360000 2 4d-mdrange Copy 270.2425
96 655360000 2 4d-mdrange Scale 289.3252
96 655360000 2 4d-mdrange Add 337.7370
96 655360000 2 4d-mdrange Triad 330.1036
96 655360000 4 2d-mdrange Set 255.9955
96 655360000 4 2d-mdrange Copy 337.4671
96 655360000 4 2d-mdrange Scale 358.2902
96 655360000 4 2d-mdrange Add 412.1728
96 655360000 4 2d-mdrange Triad 412.7059
96 636056000 4 3d-mdrange Set 236.0352
96 636056000 4 3d-mdrange Copy 321.9351
96 636056000 4 3d-mdrange Scale 319.2448
96 636056000 4 3d-mdrange Add 379.9617
96 636056000 4 3d-mdrange Triad 384.2101
96 655360000 4 4d-mdrange Set 200.7706
96 655360000 4 4d-mdrange Copy 223.1790
96 655360000 4 4d-mdrange Scale 233.9611
96 655360000 4 4d-mdrange Add 250.3823
96 655360000 4 4d-mdrange Triad 243.1624
96 655360000 8 2d-mdrange Set 257.0992
96 655360000 8 2d-mdrange Copy 334.8646
96 655360000 8 2d-mdrange Scale 359.6045
96 655360000 8 2d-mdrange Add 406.8932
96 655360000 8 2d-mdrange Triad 409.0611
96 636056000 8 3d-mdrange Set 166.9667
96 636056000 8 3d-mdrange Copy 199.3129
96 636056000 8 3d-mdrange Scale 196.4529
96 636056000 8 3d-mdrange Add 235.8387
96 636056000 8 3d-mdrange Triad 230.8269
96 655360000 8 4d-mdrange Set 145.2869
96 655360000 8 4d-mdrange Copy 145.2238
96 655360000 8 4d-mdrange Scale 159.9384
96 655360000 8 4d-mdrange Add 161.5068
96 655360000 8 4d-mdrange Triad 154.8372
96 655360000 16 2d-mdrange Set 254.6995
96 655360000 16 2d-mdrange Copy 319.0147
96 655360000 16 2d-mdrange Scale 329.9256
96 655360000 16 2d-mdrange Add 357.9485
96 655360000 16 2d-mdrange Triad 343.9703
96 636056000 16 3d-mdrange Set 154.2647
96 636056000 16 3d-mdrange Copy 171.3065
96 636056000 16 3d-mdrange Scale 169.6309
96 636056000 16 3d-mdrange Add 198.3678
96 636056000 16 3d-mdrange Triad 202.2978
96 655360000 16 4d-mdrange Set 105.8562
96 655360000 16 4d-mdrange Copy 135.2796
96 655360000 16 4d-mdrange Scale 149.7736
96 655360000 16 4d-mdrange Add 165.5587
96 655360000 16 4d-mdrange Triad 167.0903
96 655360000 32 2d-mdrange Set 206.4716
96 655360000 32 2d-mdrange Copy 191.4504
96 655360000 32 2d-mdrange Scale 214.7766
96 655360000 32 2d-mdrange Add 263.2418
96 655360000 32 2d-mdrange Triad 265.0589
96 636056000 32 3d-mdrange Set 147.1779
96 636056000 32 3d-mdrange Copy 124.5456
96 636056000 32 3d-mdrange Scale 142.7104
96 636056000 32 3d-mdrange Add 160.7275
96 636056000 32 3d-mdrange Triad 156.7668
96 655360000 32 4d-mdrange Set 59.0154
96 655360000 32 4d-mdrange Copy 87.5811
96 655360000 32 4d-mdrange Scale 90.8578
96 655360000 32 4d-mdrange Add 94.3133
96 655360000 32 4d-mdrange Triad 102.1980
96 655360000 64 2d-mdrange Set 176.4259
96 655360000 64 2d-mdrange Copy 165.4906
96 655360000 64 2d-mdrange Scale 187.3351
96 655360000 64 2d-mdrange Add 224.5173
96 655360000 64 2d-mdrange Triad 222.7911
96 636056000 64 3d-mdrange Set 127.3741
96 636056000 64 3d-mdrange Copy 118.7790
96 636056000 64 3d-mdrange Scale 126.2571
96 636056000 64 3d-mdrange Add 140.3884
96 636056000 64 3d-mdrange Triad 141.3831
96 655360000 64 4d-mdrange Set 38.8067
96 655360000 64 4d-mdrange Copy 56.3675
96 655360000 64 4d-mdrange Scale 57.8582
96 655360000 64 4d-mdrange Add 48.9228
96 655360000 64 4d-mdrange Triad 48.5248
96 1358954496 1 2d-mdrange Set 254.4517
96 1358954496 1 2d-mdrange Copy 352.2804
96 1358954496 1 2d-mdrange Scale 370.4853
96 1358954496 1 2d-mdrange Add 432.2134
96 1358954496 1 2d-mdrange Triad 441.3053
96 1331000000 1 3d-mdrange Set 256.2998
96 1331000000 1 3d-mdrange Copy 363.0179
96 1331000000 1 3d-mdrange Scale 360.2856
96 1331000000 1 3d-mdrange Add 431.8118
96 1331000000 1 3d-mdrange Triad 422.2402
96 1358954496 1 4d-mdrange Set 246.5088
96 1358954496 1 4d-mdrange Copy 333.0625
96 1358954496 1 4d-mdrange Scale 325.2524
96 1358954496 1 4d-mdrange Add 385.8073
96 1358954496 1 4d-mdrange Triad 381.2059
96 1358954496 2 2d-mdrange Set 256.6793
96 1358954496 2 2d-mdrange Copy 354.7139
96 1358954496 2 2d-mdrange Scale 362.1524
96 1358954496 2 2d-mdrange Add 432.2487
96 1358954496 2 2d-mdrange Triad 429.6558
96 1331000000 2 3d-mdrange Set 248.4988
96 1331000000 2 3d-mdrange Copy 343.5809
96 1331000000 2 3d-mdrange Scale 341.0236
96 1331000000 2 3d-mdrange Add 404.9194
96 1331000000 2 3d-mdrange Triad 402.2470
96 1358954496 2 4d-mdrange Set 218.1451
96 1358954496 2 4d-mdrange Copy 283.8940
96 1358954496 2 4d-mdrange Scale 290.2204
96 1358954496 2 4d-mdrange Add 347.5882
96 1358954496 2 4d-mdrange Triad 337.9248
96 1358954496 4 2d-mdrange Set 256.7135
96 1358954496 4 2d-mdrange Copy 352.6845
96 1358954496 4 2d-mdrange Scale 373.4956
96 1358954496 4 2d-mdrange Add 436.9411
96 1358954496 4 2d-mdrange Triad 434.3289
96 1331000000 4 3d-mdrange Set 240.6794
96 1331000000 4 3d-mdrange Copy 332.8279
96 1331000000 4 3d-mdrange Scale 332.1051
96 1331000000 4 3d-mdrange Add 391.6676
96 1331000000 4 3d-mdrange Triad 390.8679
96 1358954496 4 4d-mdrange Set 201.2395
96 1358954496 4 4d-mdrange Copy 236.8626
96 1358954496 4 4d-mdrange Scale 253.7108
96 1358954496 4 4d-mdrange Add 285.5174
96 1358954496 4 4d-mdrange Triad 286.5469
96 1358954496 8 2d-mdrange Set 255.7314
96 1358954496 8 2d-mdrange Copy 342.9045
96 1358954496 8 2d-mdrange Scale 365.8822
96 1358954496 8 2d-mdrange Add 417.2456
96 1358954496 8 2d-mdrange Triad 416.3614
96 1331000000 8 3d-mdrange Set 170.7602
96 1331000000 8 3d-mdrange Copy 211.6635
96 1331000000 8 3d-mdrange Scale 214.8342
96 1331000000 8 3d-mdrange Add 257.3062
96 1331000000 8 3d-mdrange Triad 254.4613
96 1358954496 8 4d-mdrange Set 156.3591
96 1358954496 8 4d-mdrange Copy 169.0127
96 1358954496 8 4d-mdrange Scale 186.2940
96 1358954496 8 4d-mdrange Add 210.3893
96 1358954496 8 4d-mdrange Triad 206.7079
96 1358954496 16 2d-mdrange Set 253.8611
96 1358954496 16 2d-mdrange Copy 330.1624
96 1358954496 16 2d-mdrange Scale 329.6379
96 1358954496 16 2d-mdrange Add 381.0112
96 1358954496 16 2d-mdrange Triad 371.0088
96 1331000000 16 3d-mdrange Set 174.1706
96 1331000000 16 3d-mdrange Copy 211.4866
96 1331000000 16 3d-mdrange Scale 210.0667
96 1331000000 16 3d-mdrange Add 249.1209
96 1331000000 16 3d-mdrange Triad 239.1979
96 1358954496 16 4d-mdrange Set 138.5955
96 1358954496 16 4d-mdrange Copy 124.0179
96 1358954496 16 4d-mdrange Scale 149.3825
96 1358954496 16 4d-mdrange Add 163.0369
96 1358954496 16 4d-mdrange Triad 159.9537
96 1358954496 32 2d-mdrange Set 204.7339
96 1358954496 32 2d-mdrange Copy 197.5108
96 1358954496 32 2d-mdrange Scale 223.4223
96 1358954496 32 2d-mdrange Add 274.6083
96 1358954496 32 2d-mdrange Triad 274.3273
96 1331000000 32 3d-mdrange Set 149.1986
96 1331000000 32 3d-mdrange Copy 147.7723
96 1331000000 32 3d-mdrange Scale 164.7369
96 1331000000 32 3d-mdrange Add 183.0933
96 1331000000 32 3d-mdrange Triad 178.2362
96 1358954496 32 4d-mdrange Set 53.1819
96 1358954496 32 4d-mdrange Copy 73.5470
96 1358954496 32 4d-mdrange Scale 75.4150
96 1358954496 32 4d-mdrange Add 101.1964
96 1358954496 32 4d-mdrange Triad 102.9893
96 1358954496 64 2d-mdrange Set 177.5725
96 1358954496 64 2d-mdrange Copy 172.6676
96 1358954496 64 2d-mdrange Scale 191.7670
96 1358954496 64 2d-mdrange Add 222.1564
96 1358954496 64 2d-mdrange Triad 225.4035
96 1331000000 64 3d-mdrange Set 133.4648
96 1331000000 64 3d-mdrange Copy 125.5730
96 1331000000 64 3d-mdrange Scale 135.6774
96 1331000000 64 3d-mdrange Add 152.8172
96 1331000000 64 3d-mdrange Triad 155.3513
96 1358954496 64 4d-mdrange Set 47.3153
96 1358954496 64 4d-mdrange Copy 73.1643
96 1358954496 64 4d-mdrange Scale 74.6837
96 1358954496 64 4d-mdrange Add 47.7877
96 1358954496 64 4d-mdrange Triad 48.1089
