nt n factor policy kernel bw
128 262144000 8 3d-mdrange Add 185.4316
128 262144000 8 3d-mdrange Triad 185.8598
128 268435456 8 4d-mdrange Set 38.2939
128 268435456 8 4d-mdrange Copy 53.9721
128 268435456 8 4d-mdrange Scale 56.6064
128 268435456 8 4d-mdrange Add 61.0216
128 268435456 8 4d-mdrange Triad 59.7194
128 268435456 16 2d-mdrange Set 135.6777
128 268435456 16 2d-mdrange Copy 173.7283
128 268435456 16 2d-mdrange Scale 176.1067
128 268435456 16 2d-mdrange Add 196.4859
128 268435456 16 2d-mdrange Triad 196.7808
128 262144000 16 3d-mdrange Set 118.0248
128 262144000 16 3d-mdrange Copy 136.9548
128 262144000 16 3d-mdrange Scale 123.3167
128 262144000 16 3d-mdrange Add 156.9085
128 262144000 16 3d-mdrange Triad 157.1147
128 268435456 16 4d-mdrange Set 30.6409
128 268435456 16 4d-mdrange Copy 42.4296
128 268435456 16 4d-mdrange Scale 40.6248
128 268435456 16 4d-mdrange Add 47.8125
128 268435456 16 4d-mdrange Triad 46.1874
128 268435456 32 2d-mdrange Set 114.9459
128 268435456 32 2d-mdrange Copy 152.5715
128 268435456 32 2d-mdrange Scale 148.5801
128 268435456 32 2d-mdrange Add 169.1374
128 268435456 32 2d-mdrange Triad 166.0224
128 262144000 32 3d-mdrange Set 52.2822
128 262144000 32 3d-mdrange Copy 69.2195
128 262144000 32 3d-mdrange Scale 71.7468
128 262144000 32 3d-mdrange Add 61.8089
128 262144000 32 3d-mdrange Triad 61.0227
128 268435456 32 4d-mdrange Set 44.4594
128 268435456 32 4d-mdrange Copy 59.7320
128 268435456 32 4d-mdrange Scale 56.8016
128 268435456 32 4d-mdrange Add 60.1435
128 268435456 32 4d-mdrange Triad 58.8859
128 268435456 64 2d-mdrange Set 57.5059
128 268435456 64 2d-mdrange Copy 87.4530
128 268435456 64 2d-mdrange Scale 91.8566
128 268435456 64 2d-mdrange Add 101.6254
128 268435456 64 2d-mdrange Triad 95.2018
128 262144000 64 3d-mdrange Set 23.6726
128 262144000 64 3d-mdrange Copy 36.8390
128 262144000 64 3d-mdrange Scale 38.8876
128 262144000 64 3d-mdrange Add 44.5228
128 262144000 64 3d-mdrange Triad 42.2498
128 268435456 64 4d-mdrange Set 45.3993
128 268435456 64 4d-mdrange Copy 74.4702
128 268435456 64 4d-mdrange Scale 51.9313
128 268435456 64 4d-mdrange Add 62.9934
128 268435456 64 4d-mdrange Triad 50.2910
128 429981696 1 2d-mdrange Set 158.2516
128 429981696 1 2d-mdrange Copy 196.9521
128 429981696 1 2d-mdrange Scale 203.0392
128 429981696 1 2d-mdrange Add 224.7437
128 429981696 1 2d-mdrange Triad 225.9363
128 438976000 1 3d-mdrange Set 158.1583
128 438976000 1 3d-mdrange Copy 194.9619
128 438976000 1 3d-mdrange Scale 202.6742
128 438976000 1 3d-mdrange Add 224.0050
128 438976000 1 3d-mdrange Triad 225.3257
128 429981696 1 4d-mdrange Set 158.7238
128 429981696 1 4d-mdrange Copy 195.2851
128 429981696 1 4d-mdrange Scale 202.2055
128 429981696 1 4d-mdrange Add 222.0703
128 429981696 1 4d-mdrange Triad 221.8612
128 429981696 2 2d-mdrange Set 157.4012
128 429981696 2 2d-mdrange Copy 195.9962
128 429981696 2 2d-mdrange Scale 202.0097
128 429981696 2 2d-mdrange Add 227.0203
128 429981696 2 2d-mdrange Triad 227.5400
128 438976000 2 3d-mdrange Set 159.5647
128 438976000 2 3d-mdrange Copy 197.1704
128 438976000 2 3d-mdrange Scale 203.6614
128 438976000 2 3d-mdrange Add 226.8946
128 438976000 2 3d-mdrange Triad 227.0021
128 429981696 2 4d-mdrange Set 150.3976
128 429981696 2 4d-mdrange Copy 189.1628
128 429981696 2 4d-mdrange Scale 196.2697
128 429981696 2 4d-mdrange Add 216.3275
128 429981696 2 4d-mdrange Triad 216.2309
128 429981696 4 2d-mdrange Set 159.9567
128 429981696 4 2d-mdrange Copy 195.1698
128 429981696 4 2d-mdrange Scale 205.7831
128 429981696 4 2d-mdrange Add 226.2878
128 429981696 4 2d-mdrange Triad 223.7598
128 438976000 4 3d-mdrange Set 159.7416
128 438976000 4 3d-mdrange Copy 198.5577
128 438976000 4 3d-mdrange Scale 206.2404
128 438976000 4 3d-mdrange Add 229.0791
128 438976000 4 3d-mdrange Triad 230.5739
128 429981696 4 4d-mdrange Set 105.3486
128 429981696 4 4d-mdrange Copy 127.3516
128 429981696 4 4d-mdrange Scale 130.3899
128 429981696 4 4d-mdrange Add 140.0979
128 429981696 4 4d-mdrange Triad 140.5419
128 429981696 8 2d-mdrange Set 154.9674
128 429981696 8 2d-mdrange Copy 188.4374
128 429981696 8 2d-mdrange Scale 200.7456
128 429981696 8 2d-mdrange Add 219.7546
128 429981696 8 2d-mdrange Triad 218.1609
128 438976000 8 3d-mdrange Set 146.4680
128 438976000 8 3d-mdrange Copy 177.6344
128 438976000 8 3d-mdrange Scale 183.5203
128 438976000 8 3d-mdrange Add 201.4846
128 438976000 8 3d-mdrange Triad 200.4224
128 429981696 8 4d-mdrange Set 59.0354
128 429981696 8 4d-mdrange Copy 59.2362
128 429981696 8 4d-mdrange Scale 77.1559
128 429981696 8 4d-mdrange Add 82.0085
128 429981696 8 4d-mdrange Triad 83.3503
128 429981696 16 2d-mdrange Set 145.2970
128 429981696 16 2d-mdrange Copy 184.6644
128 429981696 16 2d-mdrange Scale 194.8322
128 429981696 16 2d-mdrange Add 214.6226
128 429981696 16 2d-mdrange Triad 215.5879
128 438976000 16 3d-mdrange Set 68.9505
128 438976000 16 3d-mdrange Copy 86.2173
128 438976000 16 3d-mdrange Scale 86.1016
128 438976000 16 3d-mdrange Add 94.9137
128 438976000 16 3d-mdrange Triad 96.3670
128 429981696 16 4d-mdrange Set 48.4781
128 429981696 16 4d-mdrange Copy 48.1465
128 429981696 16 4d-mdrange Scale 48.7296
128 429981696 16 4d-mdrange Add 50.7458
128 429981696 16 4d-mdrange Triad 48.3706
128 429981696 32 2d-mdrange Set 132.0366
128 429981696 32 2d-mdrange Copy 163.9196
128 429981696 32 2d-mdrange Scale 162.1846
128 429981696 32 2d-mdrange Add 180.7822
128 429981696 32 2d-mdrange Triad 182.2769
128 438976000 32 3d-mdrange Set 38.4475
128 438976000 32 3d-mdrange Copy 47.4060
128 438976000 32 3d-mdrange Scale 47.7274
128 438976000 32 3d-mdrange Add 49.8136
128 438976000 32 3d-mdrange Triad 45.8867
128 429981696 32 4d-mdrange Set 45.7704
128 429981696 32 4d-mdrange Copy 55.7585
128 429981696 32 4d-mdrange Scale 58.0391
128 429981696 32 4d-mdrange Add 66.1379
128 429981696 32 4d-mdrange Triad 65.0176
128 429981696 64 2d-mdrange Set 65.0206
128 429981696 64 2d-mdrange Copy 79.6196
128 429981696 64 2d-mdrange Scale 81.9979
128 429981696 64 2d-mdrange Add 91.4410
128 429981696 64 2d-mdrange Triad 91.9251
128 438976000 64 3d-mdrange Set 40.4847
128 438976000 64 3d-mdrange Copy 36.0916
128 438976000 64 3d-mdrange Scale 45.9123
128 438976000 64 3d-mdrange Add 45.1225
128 438976000 64 3d-mdrange Triad 45.3782
128 429981696 64 4d-mdrange Set 43.2960
128 429981696 64 4d-mdrange Copy 67.1111
128 429981696 64 4d-mdrange Scale 66.4226
128 429981696 64 4d-mdrange Add 73.8138
128 429981696 64 4d-mdrange Triad 73.4923
128 655360000 1 2d-mdrange Set 154.3814
128 655360000 1 2d-mdrange Copy 198.0944
128 655360000 1 2d-mdrange Scale 203.1854
128 655360000 1 2d-mdrange Add 226.7401
128 655360000 1 2d-mdrange Triad 228.0359
128 636056000 1 3d-mdrange Set 152.6899
128 636056000 1 3d-mdrange Copy 194.4318
128 636056000 1 3d-mdrange Scale 198.6408
128 636056000 1 3d-mdrange Add 220.2003
128 636056000 1 3d-mdrange Triad 221.1937
128 655360000 1 4d-mdrange Set 153.1673
128 655360000 1 4d-mdrange Copy 191.9729
128 655360000 1 4d-mdrange Scale 201.2660
128 655360000 1 4d-mdrange Add 218.0665
128 655360000 1 4d-mdrange Triad 217.9623
128 655360000 2 2d-mdrange Set 153.0638
128 655360000 2 2d-mdrange Copy 194.0393
128 655360000 2 2d-mdrange Scale 201.7607
128 655360000 2 2d-mdrange Add 221.0749
128 655360000 2 2d-mdrange Triad 220.4255
128 636056000 2 3d-mdrange Set 154.3301
128 636056000 2 3d-mdrange Copy 196.5902
128 636056000 2 3d-mdrange Scale 201.3987
128 636056000 2 3d-mdrange Add 222.3471
128 636056000 2 3d-mdrange Triad 223.2965
128 655360000 2 4d-mdrange Set 148.4295
128 655360000 2 4d-mdrange Copy 192.8718
128 655360000 2 4d-mdrange Scale 195.8546
128 655360000 2 4d-mdrange Add 218.2096
128 655360000 2 4d-mdrange Triad 217.2799
128 655360000 4 2d-mdrange Set 155.4197
128 655360000 4 2d-mdrange Copy 196.8679
128 655360000 4 2d-mdrange Scale 199.0909
128 655360000 4 2d-mdrange Add 222.0502
128 655360000 4 2d-mdrange Triad 224.1682
128 636056000 4 3d-mdrange Set 154.7737
128 636056000 4 3d-mdrange Copy 199.0561
128 636056000 4 3d-mdrange Scale 203.8825
128 636056000 4 3d-mdrange Add 226.3754
128 636056000 4 3d-mdrange Triad 227.3586
128 655360000 4 4d-mdrange Set 124.0074
128 655360000 4 4d-mdrange Copy 155.2467
128 655360000 4 4d-mdrange Scale 158.4330
128 655360000 4 4d-mdrange Add 173.9097
128 655360000 4 4d-mdrange Triad 175.2873
128 655360000 8 2d-mdrange Set 149.3280
128 655360000 8 2d-mdrange Copy 191.2399
128 655360000 8 2d-mdrange Scale 194.2353
128 655360000 8 2d-mdrange Add 216.9455
128 655360000 8 2d-mdrange Triad 219.1490
128 636056000 8 3d-mdrange Set 122.6449
128 636056000 8 3d-mdrange Copy 137.5926
128 636056000 8 3d-mdrange Scale 138.1408
128 636056000 8 3d-mdrange Add 159.5843
128 636056000 8 3d-mdrange Triad 157.7531
128 655360000 8 4d-mdrange Set 57.7607
128 655360000 8 4d-mdrange Copy 66.1676
128 655360000 8 4d-mdrange Scale 74.2082
128 655360000 8 4d-mdrange Add 76.9718
128 655360000 8 4d-mdrange Triad 73.7579
128 655360000 16 2d-mdrange Set 141.2326
128 655360000 16 2d-mdrange Copy 179.5901
128 655360000 16 2d-mdrange Scale 181.9104
128 655360000 16 2d-mdrange Add 203.9182
128 655360000 16 2d-mdrange Triad 203.5705
128 636056000 16 3d-mdrange Set 79.8416
128 636056000 16 3d-mdrange Copy 93.0031
128 636056000 16 3d-mdrange Scale 93.9495
128 636056000 16 3d-mdrange Add 98.9077
128 636056000 16 3d-mdrange Triad 96.8773
128 655360000 16 4d-mdrange Set 32.3735
128 655360000 16 4d-mdrange Copy 46.1787
128 655360000 16 4d-mdrange Scale 47.3852
128 655360000 16 4d-mdrange Add 49.2610
128 655360000 16 4d-mdrange Triad 48.8288
128 655360000 32 2d-mdrange Set 122.3142
128 655360000 32 2d-mdrange Copy 155.7831
128 655360000 32 2d-mdrange Scale 154.2438
128 655360000 32 2d-mdrange Add 171.2825
128 655360000 32 2d-mdrange Triad 172.5686
128 636056000 32 3d-mdrange Set 39.1472
128 636056000 32 3d-mdrange Copy 55.5993
128 636056000 32 3d-mdrange Scale 51.2621
128 636056000 32 3d-mdrange Add 54.5189
128 636056000 32 3d-mdrange Triad 50.6443
128 655360000 32 4d-mdrange Set 26.4152
128 655360000 32 4d-mdrange Copy 30.4835
128 655360000 32 4d-mdrange Scale 29.6437
128 655360000 32 4d-mdrange Add 36.2261
128 655360000 32 4d-mdrange Triad 30.6042
128 655360000 64 2d-mdrange Set 72.8151
128 655360000 64 2d-mdrange Copy 89.1983
128 655360000 64 2d-mdrange Scale 86.6289
128 655360000 64 2d-mdrange Add 98.9240
128 655360000 64 2d-mdrange Triad 95.3856
128 636056000 64 3d-mdrange Set 32.5965
128 636056000 64 3d-mdrange Copy 33.6641
128 636056000 64 3d-mdrange Scale 39.3512
128 636056000 64 3d-mdrange Add 51.2267
128 636056000 64 3d-mdrange Triad 46.5318
128 655360000 64 4d-mdrange Set 37.5398
128 655360000 64 4d-mdrange Copy 55.8196
128 655360000 64 4d-mdrange Scale 54.9661
128 655360000 64 4d-mdrange Add 60.5349
128 655360000 64 4d-mdrange Triad 61.2592
128 1358954496 1 2d-mdrange Set 153.0956
128 1358954496 1 2d-mdrange Copy 203.1354
128 1358954496 1 2d-mdrange Scale 203.5549
128 1358954496 1 2d-mdrange Add 228.2933
128 1358954496 1 2d-mdrange Triad 228.8888
128 1331000000 1 3d-mdrange Set 150.1635
128 1331000000 1 3d-mdrange Copy 197.5617
128 1331000000 1 3d-mdrange Scale 198.9126
128 1331000000 1 3d-mdrange Add 221.0099
128 1331000000 1 3d-mdrange Triad 221.4995
128 1358954496 1 4d-mdrange Set 149.3827
128 1358954496 1 4d-mdrange Copy 201.2135
128 1358954496 1 4d-mdrange Scale 199.7361
128 1358954496 1 4d-mdrange Add 224.4270
128 1358954496 1 4d-mdrange Triad 227.4744
128 1358954496 2 2d-mdrange Set 156.0172
128 1358954496 2 2d-mdrange Copy 204.4431
128 1358954496 2 2d-mdrange Scale 206.0779
128 1358954496 2 2d-mdrange Add 230.1549
128 1358954496 2 2d-mdrange Triad 230.1814
128 1331000000 2 3d-mdrange Set 150.7726
128 1331000000 2 3d-mdrange Copy 198.8217
128 1331000000 2 3d-mdrange Scale 200.8766
128 1331000000 2 3d-mdrange Add 222.9159
128 1331000000 2 3d-mdrange Triad 222.8845
128 1358954496 2 4d-mdrange Set 143.4195
128 1358954496 2 4d-mdrange Copy 193.2056
128 1358954496 2 4d-mdrange Scale 200.6485
128 1358954496 2 4d-mdrange Add 210.0348
128 1358954496 2 4d-mdrange Triad 209.4024
128 1358954496 4 2d-mdrange Set 155.0425
128 1358954496 4 2d-mdrange Copy 204.6726
128 1358954496 4 2d-mdrange Scale 205.1291
128 1358954496 4 2d-mdrange Add 228.5669
128 1358954496 4 2d-mdrange Triad 227.0391
128 1331000000 4 3d-mdrange Set 151.1366
128 1331000000 4 3d-mdrange Copy 200.8120
128 1331000000 4 3d-mdrange Scale 203.3590
128 1331000000 4 3d-mdrange Add 226.2631
128 1331000000 4 3d-mdrange Triad 226.5382
128 1358954496 4 4d-mdrange Set 136.6222
128 1358954496 4 4d-mdrange Copy 183.1993
128 1358954496 4 4d-mdrange Scale 180.6763
128 1358954496 4 4d-mdrange Add 174.6569
128 1358954496 4 4d-mdrange Triad 181.8479
128 1358954496 8 2d-mdrange Set 154.8338
128 1358954496 8 2d-mdrange Copy 204.3343
128 1358954496 8 2d-mdrange Scale 206.5944
128 1358954496 8 2d-mdrange Add 229.8044
128 1358954496 8 2d-mdrange Triad 231.0717
128 1331000000 8 3d-mdrange Set 121.5222
128 1331000000 8 3d-mdrange Copy 151.0459
128 1331000000 8 3d-mdrange Scale 151.1550
128 1331000000 8 3d-mdrange Add 168.4446
128 1331000000 8 3d-mdrange Triad 165.7029
128 1358954496 8 4d-mdrange Set 95.3406
128 1358954496 8 4d-mdrange Copy 122.0419
128 1358954496 8 4d-mdrange Scale 126.0083
128 1358954496 8 4d-mdrange Add 138.9490
128 1358954496 8 4d-mdrange Triad 139.2315
128 1358954496 16 2d-mdrange Set 151.8068
128 1358954496 16 2d-mdrange Copy 198.5541
128 1358954496 16 2d-mdrange Scale 199.4376
128 1358954496 16 2d-mdrange Add 222.3690
128 1358954496 16 2d-mdrange Triad 220.8989
128 1331000000 16 3d-mdrange Set 93.5711
128 1331000000 16 3d-mdrange Copy 115.6444
128 1331000000 16 3d-mdrange Scale 117.6026
128 1331000000 16 3d-mdrange Add 115.5076
128 1331000000 16 3d-mdrange Triad 116.2075
128 1358954496 16 4d-mdrange Set 40.8260
128 1358954496 16 4d-mdrange Copy 57.4066
128 1358954496 16 4d-mdrange Scale 55.0626
128 1358954496 16 4d-mdrange Add 53.7826
128 1358954496 16 4d-mdrange Triad 55.4384
128 1358954496 32 2d-mdrange Set 128.5320
128 1358954496 32 2d-mdrange Copy 169.8115
128 1358954496 32 2d-mdrange Scale 169.2883
128 1358954496 32 2d-mdrange Add 188.4705
128 1358954496 32 2d-mdrange Triad 187.7368
128 1331000000 32 3d-mdrange Set 53.2926
128 1331000000 32 3d-mdrange Copy 67.9059
128 1331000000 32 3d-mdrange Scale 62.9637
128 1331000000 32 3d-mdrange Add 70.2762
128 1331000000 32 3d-mdrange Triad 70.2603
128 1358954496 32 4d-mdrange Set 24.6917
128 1358954496 32 4d-mdrange Copy 37.1374
128 1358954496 32 4d-mdrange Scale 34.2879
128 1358954496 32 4d-mdrange Add 38.7534
128 1358954496 32 4d-mdrange Triad 37.0043
128 1358954496 64 2d-mdrange Set 64.4924
128 1358954496 64 2d-mdrange Copy 85.5030
128 1358954496 64 2d-mdrange Scale 88.3912
128 1358954496 64 2d-mdrange Add 99.1052
128 1358954496 64 2d-mdrange Triad 101.1441
128 1331000000 64 3d-mdrange Set 25.7623
128 1331000000 64 3d-mdrange Copy 36.9712
128 1331000000 64 3d-mdrange Scale 38.2809
128 1331000000 64 3d-mdrange Add 36.6364
128 1331000000 64 3d-mdrange Triad 37.7654
128 1358954496 64 4d-mdrange Set 18.3573
128 1358954496 64 4d-mdrange Copy 23.7453
128 1358954496 64 4d-mdrange Scale 22.6006
128 1358954496 64 4d-mdrange Add 23.2292
128 1358954496 64 4d-mdrange Triad 23.1848
