nt n policy kernel bw
128 4096 4d-mdrange-tiling Triad 2.8095
128 4096 4d-openmp Set 0.9899
128 4096 4d-openmp Copy 1.9797
128 4096 4d-openmp Scale 1.9797
128 4096 4d-openmp Add 2.9696
128 4096 4d-openmp Triad 2.9695
128 4096 4d-openmp-simd Set 1.0177
128 4096 4d-openmp-simd Copy 2.0669
128 4096 4d-openmp-simd Scale 2.0355
128 4096 4d-openmp-simd Add 3.0140
128 4096 4d-openmp-simd Triad 3.0533
128 7776 5d-mdrange Set 1.7363
128 7776 5d-mdrange Copy 3.4591
128 7776 5d-mdrange Scale 3.4658
128 7776 5d-mdrange Add 5.1386
128 7776 5d-mdrange Triad 5.1886
128 20736 range Set 4.8673
128 20736 range Copy 9.6164
128 20736 range Scale 9.6164
128 20736 range Add 14.4242
128 20736 range Triad 14.6320
128 20736 2d-mdrange Set 4.8672
128 20736 2d-mdrange Copy 9.4631
128 20736 2d-mdrange Scale 9.4820
128 20736 2d-mdrange Add 14.4242
128 20736 2d-mdrange Triad 14.0270
128 32768 3d-mdrange Set 7.2883
128 32768 3d-mdrange Copy 14.3810
128 32768 3d-mdrange Scale 14.5765
128 32768 3d-mdrange Add 21.9074
128 32768 3d-mdrange Triad 21.6130
128 20736 4d-mdrange Set 4.8773
128 20736 4d-mdrange Copy 9.5776
128 20736 4d-mdrange Scale 9.4820
128 20736 4d-mdrange Add 14.4242
128 20736 4d-mdrange Triad 14.2511
128 20736 4d-mdrange-tiling Set 4.6849
128 20736 4d-mdrange-tiling Copy 9.3329
128 20736 4d-mdrange-tiling Scale 9.2063
128 20736 4d-mdrange-tiling Add 14.1942
128 20736 4d-mdrange-tiling Triad 13.6766
128 20736 4d-openmp Set 5.0861
128 20736 4d-openmp Copy 10.1504
128 20736 4d-openmp Scale 10.1722
128 20736 4d-openmp Add 15.2583
128 20736 4d-openmp Triad 15.2583
128 20736 4d-openmp-simd Set 5.0862
128 20736 4d-openmp-simd Copy 10.1722
128 20736 4d-openmp-simd Scale 10.1725
128 20736 4d-openmp-simd Add 15.2583
128 20736 4d-openmp-simd Triad 15.2261
128 32768 5d-mdrange Set 7.5979
128 32768 5d-mdrange Copy 15.0140
128 32768 5d-mdrange Scale 14.9839
128 32768 5d-mdrange Add 21.6130
128 32768 5d-mdrange Triad 22.1225
128 65536 range Set 15.4143
128 65536 range Copy 30.3926
128 65536 range Scale 30.3926
128 65536 range Add 45.4966
128 65536 range Triad 46.8198
128 65536 2d-mdrange Set 15.1963
128 65536 2d-mdrange Copy 30.3311
128 65536 2d-mdrange Scale 30.3917
128 65536 2d-mdrange Add 45.4953
128 65536 2d-mdrange Triad 45.0406
128 64000 3d-mdrange Set 14.0710
128 64000 3d-mdrange Copy 28.4698
128 64000 3d-mdrange Scale 28.5245
128 64000 3d-mdrange Add 41.4956
128 64000 3d-mdrange Triad 41.1069
128 65536 4d-mdrange Set 14.2446
128 65536 4d-mdrange Copy 27.7519
128 65536 4d-mdrange Scale 27.1006
128 65536 4d-mdrange Add 41.5508
128 65536 4d-mdrange Triad 42.6528
128 65536 4d-mdrange-tiling Set 15.1963
128 65536 4d-mdrange-tiling Copy 30.3926
128 65536 4d-mdrange-tiling Scale 29.9080
128 65536 4d-mdrange-tiling Add 44.3310
128 65536 4d-mdrange-tiling Triad 44.9505
128 65536 4d-openmp Set 16.0746
128 65536 4d-openmp Copy 32.1501
128 65536 4d-openmp Scale 32.1491
128 65536 4d-openmp Add 47.5114
128 65536 4d-openmp Triad 48.1204
128 65536 4d-openmp-simd Set 16.0746
128 65536 4d-openmp-simd Copy 32.1491
128 65536 4d-openmp-simd Scale 31.6742
128 65536 4d-openmp-simd Add 47.6120
128 65536 4d-openmp-simd Triad 47.5128
128 100000 5d-mdrange Set 20.9025
128 100000 5d-mdrange Copy 39.3633
128 100000 5d-mdrange Scale 39.2956
128 100000 5d-mdrange Add 57.0831
128 100000 5d-mdrange Triad 56.3341
128 331776 range Set 75.7026
128 331776 range Copy 147.8750
128 331776 range Scale 147.3005
128 331776 range Add 224.4320
128 331776 range Triad 219.2534
128 331776 2d-mdrange Set 71.9766
128 331776 2d-mdrange Copy 140.2340
128 331776 2d-mdrange Scale 138.6987
128 331776 2d-mdrange Add 205.4235
128 331776 2d-mdrange Triad 202.5082
128 262144 3d-mdrange Set 51.5930
128 262144 3d-mdrange Copy 104.2633
128 262144 3d-mdrange Scale 104.2607
128 262144 3d-mdrange Add 152.6793
128 262144 3d-mdrange Triad 156.3949
128 331776 4d-mdrange Set 62.3010
128 331776 4d-mdrange Copy 105.8592
128 331776 4d-mdrange Scale 81.2903
128 331776 4d-mdrange Add 136.8689
128 331776 4d-mdrange Triad 155.9647
128 331776 4d-mdrange-tiling Set 70.2469
128 331776 4d-mdrange-tiling Copy 136.9490
128 331776 4d-mdrange-tiling Scale 130.3735
128 331776 4d-mdrange-tiling Add 190.9731
128 331776 4d-mdrange-tiling Triad 180.9687
128 331776 4d-openmp Set 78.0374
128 331776 4d-openmp Copy 151.7080
128 331776 4d-openmp Scale 149.3225
128 331776 4d-openmp Add 218.4114
128 331776 4d-openmp Triad 215.9297
128 331776 4d-openmp-simd Set 80.1754
128 331776 4d-openmp-simd Copy 155.7497
128 331776 4d-openmp-simd Scale 153.5511
128 331776 4d-openmp-simd Add 221.8063
128 331776 4d-openmp-simd Triad 219.2473
128 248832 5d-mdrange Set 47.8224
128 248832 5d-mdrange Copy 92.5413
128 248832 5d-mdrange Scale 94.5365
128 248832 5d-mdrange Add 138.8120
128 248832 5d-mdrange Triad 141.8048
128 1048576 range Set 243.1340
128 1048576 range Copy 467.3580
128 1048576 range Scale 454.9630
128 1048576 range Add 674.7593
128 1048576 range Triad 664.8128
128 1048576 2d-mdrange Set 185.0687
128 1048576 2d-mdrange Copy 386.2069
128 1048576 2d-mdrange Scale 374.1740
128 1048576 2d-mdrange Add 511.8334
128 1048576 2d-mdrange Triad 516.9750
128 2097152 3d-mdrange Set 45.6517
128 2097152 3d-mdrange Copy 96.4929
128 2097152 3d-mdrange Scale 48.8747
128 2097152 3d-mdrange Add 45.3072
128 2097152 3d-mdrange Triad 45.5190
128 1048576 4d-mdrange Set 63.5501
128 1048576 4d-mdrange Copy 83.4384
128 1048576 4d-mdrange Scale 81.6795
128 1048576 4d-mdrange Add 111.0407
128 1048576 4d-mdrange Triad 119.2348
128 1048576 4d-mdrange-tiling Set 186.5047
128 1048576 4d-mdrange-tiling Copy 384.9663
128 1048576 4d-mdrange-tiling Scale 369.5666
128 1048576 4d-mdrange-tiling Add 467.3580
128 1048576 4d-mdrange-tiling Triad 439.4242
128 1048576 4d-openmp Set 233.2242
128 1048576 4d-openmp Copy 428.1977
128 1048576 4d-openmp Scale 422.9195
128 1048576 4d-openmp Add 578.3784
128 1048576 4d-openmp Triad 571.9505
128 1048576 4d-openmp-simd Set 232.7712
128 1048576 4d-openmp-simd Copy 427.4341
128 1048576 4d-openmp-simd Scale 421.4428
128 1048576 4d-openmp-simd Add 572.8619
128 1048576 4d-openmp-simd Triad 571.9505
128 1048576 5d-mdrange Set 82.8906
128 1048576 5d-mdrange Copy 190.6502
128 1048576 5d-mdrange Scale 225.7673
128 1048576 5d-mdrange Add 314.9744
128 1048576 5d-mdrange Triad 338.6554
128 5308416 range Set 944.1800
128 5308416 range Copy 1393.0337
128 5308416 range Scale 1205.2598
128 5308416 range Add 1360.3039
128 5308416 range Triad 1367.4289
128 5308416 2d-mdrange Set 594.3809
128 5308416 2d-mdrange Copy 997.6233
128 5308416 2d-mdrange Scale 930.4543
128 5308416 2d-mdrange Add 1165.5961
128 5308416 2d-mdrange Triad 1145.8249
128 5832000 3d-mdrange Set 157.7773
128 5832000 3d-mdrange Copy 148.4012
128 5832000 3d-mdrange Scale 166.4247
128 5832000 3d-mdrange Add 257.0328
128 5832000 3d-mdrange Triad 233.8760
128 5308416 4d-mdrange Set 152.6624
128 5308416 4d-mdrange Copy 232.2148
128 5308416 4d-mdrange Scale 199.0356
128 5308416 4d-mdrange Add 240.0211
128 5308416 4d-mdrange Triad 252.1299
128 5308416 4d-mdrange-tiling Set 522.3791
128 5308416 4d-mdrange-tiling Copy 643.4444
128 5308416 4d-mdrange-tiling Scale 650.6757
128 5308416 4d-mdrange-tiling Add 815.8165
128 5308416 4d-mdrange-tiling Triad 767.4217
128 5308416 4d-openmp Set 854.0095
128 5308416 4d-openmp Copy 1255.0189
128 5308416 4d-openmp Scale 1121.8716
128 5308416 4d-openmp Add 1246.0217
128 5308416 4d-openmp Triad 1191.4856
128 5308416 4d-openmp-simd Set 774.5979
128 5308416 4d-openmp-simd Copy 1187.6149
128 5308416 4d-openmp-simd Scale 1020.2239
128 5308416 4d-openmp-simd Add 1117.0615
128 5308416 4d-openmp-simd Triad 1060.5608
128 3200000 5d-mdrange Set 76.5390
128 3200000 5d-mdrange Copy 239.4157
128 3200000 5d-mdrange Scale 515.1735
128 3200000 5d-mdrange Add 668.4713
128 3200000 5d-mdrange Triad 641.9365
128 16777216 range Set 1763.0765
128 16777216 range Copy 2268.8969
128 16777216 range Scale 2260.8899
128 16777216 range Add 2531.9482
128 16777216 range Triad 2540.8796
128 16777216 2d-mdrange Set 149.6341
128 16777216 2d-mdrange Copy 157.9608
128 16777216 2d-mdrange Scale 114.7348
128 16777216 2d-mdrange Add 108.3613
128 16777216 2d-mdrange Triad 114.2675
128 16777216 3d-mdrange Set 33.9256
128 16777216 3d-mdrange Copy 39.9275
128 16777216 3d-mdrange Scale 39.8212
128 16777216 3d-mdrange Add 44.8236
128 16777216 3d-mdrange Triad 44.5489
128 16777216 4d-mdrange Set 34.4789
128 16777216 4d-mdrange Copy 40.3543
128 16777216 4d-mdrange Scale 46.3128
128 16777216 4d-mdrange Add 48.5381
128 16777216 4d-mdrange Triad 46.3188
128 16777216 4d-mdrange-tiling Set 164.8441
128 16777216 4d-mdrange-tiling Copy 133.9386
128 16777216 4d-mdrange-tiling Scale 112.5081
128 16777216 4d-mdrange-tiling Add 113.7624
128 16777216 4d-mdrange-tiling Triad 109.0005
128 16777216 4d-openmp Set 1551.0583
128 16777216 4d-openmp Copy 2124.6563
128 16777216 4d-openmp Scale 2040.0621
128 16777216 4d-openmp Add 2517.5737
128 16777216 4d-openmp Triad 2411.2269
128 16777216 4d-openmp-simd Set 1517.9738
128 16777216 4d-openmp-simd Copy 2033.6019
128 16777216 4d-openmp-simd Scale 1963.9846
128 16777216 4d-openmp-simd Add 2480.7511
128 16777216 4d-openmp-simd Triad 2397.2018
128 17210368 5d-mdrange Set 78.5437
128 17210368 5d-mdrange Copy 112.8139
128 17210368 5d-mdrange Scale 111.2415
128 17210368 5d-mdrange Add 158.8190
128 17210368 5d-mdrange Triad 164.2851
128 40960000 range Set 363.5625
128 40960000 range Copy 425.9637
128 40960000 range Scale 372.1564
128 40960000 range Add 207.4263
128 40960000 range Triad 220.9003
128 40960000 2d-mdrange Set 205.3922
128 40960000 2d-mdrange Copy 214.9528
128 40960000 2d-mdrange Scale 168.7628
128 40960000 2d-mdrange Add 164.4487
128 40960000 2d-mdrange Triad 173.7115
128 46656000 3d-mdrange Set 95.8365
128 46656000 3d-mdrange Copy 76.1161
128 46656000 3d-mdrange Scale 75.2416
128 46656000 3d-mdrange Add 60.0432
128 46656000 3d-mdrange Triad 62.4763
128 40960000 4d-mdrange Set 54.3344
128 40960000 4d-mdrange Copy 64.1799
128 40960000 4d-mdrange Scale 61.4573
128 40960000 4d-mdrange Add 54.2958
128 40960000 4d-mdrange Triad 54.3197
128 40960000 4d-mdrange-tiling Set 187.2890
128 40960000 4d-mdrange-tiling Copy 168.8630
128 40960000 4d-mdrange-tiling Scale 119.2592
128 40960000 4d-mdrange-tiling Add 111.0462
128 40960000 4d-mdrange-tiling Triad 119.8951
128 40960000 4d-openmp Set 368.4447
128 40960000 4d-openmp Copy 431.7848
128 40960000 4d-openmp Scale 375.4922
128 40960000 4d-openmp Add 212.8240
128 40960000 4d-openmp Triad 218.2965
128 40960000 4d-openmp-simd Set 365.1185
128 40960000 4d-openmp-simd Copy 436.2819
128 40960000 4d-openmp-simd Scale 368.5025
128 40960000 4d-openmp-simd Add 211.9331
128 40960000 4d-openmp-simd Triad 219.2452
128 33554432 5d-mdrange Set 23.8863
128 33554432 5d-mdrange Copy 32.1823
128 33554432 5d-mdrange Scale 30.7644
128 33554432 5d-mdrange Add 36.6403
128 33554432 5d-mdrange Triad 35.5259
128 84934656 range Set 215.5121
128 84934656 range Copy 179.1391
128 84934656 range Scale 201.4258
128 84934656 range Add 219.1054
128 84934656 range Triad 224.4691
128 84934656 2d-mdrange Set 150.6973
128 84934656 2d-mdrange Copy 153.0695
128 84934656 2d-mdrange Scale 174.2821
128 84934656 2d-mdrange Add 187.9550
128 84934656 2d-mdrange Triad 189.2015
128 85184000 3d-mdrange Set 47.4108
128 85184000 3d-mdrange Copy 41.5839
128 85184000 3d-mdrange Scale 64.7536
128 85184000 3d-mdrange Add 54.2171
128 85184000 3d-mdrange Triad 57.6866
128 84934656 4d-mdrange Set 34.3326
128 84934656 4d-mdrange Copy 58.8556
128 84934656 4d-mdrange Scale 64.5497
128 84934656 4d-mdrange Add 75.2352
128 84934656 4d-mdrange Triad 80.9958
128 84934656 4d-mdrange-tiling Set 160.1406
128 84934656 4d-mdrange-tiling Copy 160.2145
128 84934656 4d-mdrange-tiling Scale 176.5963
128 84934656 4d-mdrange-tiling Add 195.4595
128 84934656 4d-mdrange-tiling Triad 197.2214
128 84934656 4d-openmp Set 219.7719
128 84934656 4d-openmp Copy 178.7507
128 84934656 4d-openmp Scale 200.0342
128 84934656 4d-openmp Add 218.3628
128 84934656 4d-openmp Triad 223.9919
128 84934656 4d-openmp-simd Set 217.4340
128 84934656 4d-openmp-simd Copy 177.9074
128 84934656 4d-openmp-simd Scale 199.6074
128 84934656 4d-openmp-simd Add 217.3287
128 84934656 4d-openmp-simd Triad 222.9039
128 102400000 5d-mdrange Set 46.0368
128 102400000 5d-mdrange Copy 39.1753
128 102400000 5d-mdrange Scale 49.5951
128 102400000 5d-mdrange Add 48.3571
128 102400000 5d-mdrange Triad 48.5178
128 157351936 range Set 181.2087
128 157351936 range Copy 188.2601
128 157351936 range Scale 204.0175
128 157351936 range Add 223.6987
128 157351936 range Triad 227.9874
128 157351936 2d-mdrange Set 169.3946
128 157351936 2d-mdrange Copy 174.4932
128 157351936 2d-mdrange Scale 195.5944
128 157351936 2d-mdrange Add 214.3638
128 157351936 2d-mdrange Triad 217.5821
128 157464000 3d-mdrange Set 44.7761
128 157464000 3d-mdrange Copy 48.8671
128 157464000 3d-mdrange Scale 52.4298
128 157464000 3d-mdrange Add 56.6239
128 157464000 3d-mdrange Triad 53.9954
128 157351936 4d-mdrange Set 52.0599
128 157351936 4d-mdrange Copy 61.9553
128 157351936 4d-mdrange Scale 58.0940
128 157351936 4d-mdrange Add 63.0108
128 157351936 4d-mdrange Triad 58.9266
128 157351936 4d-mdrange-tiling Set 159.2247
128 157351936 4d-mdrange-tiling Copy 165.8150
128 157351936 4d-mdrange-tiling Scale 176.8005
128 157351936 4d-mdrange-tiling Add 197.9172
128 157351936 4d-mdrange-tiling Triad 200.2562
128 157351936 4d-openmp Set 183.0267
128 157351936 4d-openmp Copy 188.4530
128 157351936 4d-openmp Scale 205.2827
128 157351936 4d-openmp Add 224.0815
128 157351936 4d-openmp Triad 228.3571
128 157351936 4d-openmp-simd Set 182.5392
128 157351936 4d-openmp-simd Copy 188.0401
128 157351936 4d-openmp-simd Scale 204.4155
128 157351936 4d-openmp-simd Add 223.6182
128 157351936 4d-openmp-simd Triad 227.5959
128 164916224 5d-mdrange Set 36.2822
128 164916224 5d-mdrange Copy 40.0152
128 164916224 5d-mdrange Scale 44.9709
128 164916224 5d-mdrange Add 45.9517
128 164916224 5d-mdrange Triad 46.0389
128 268435456 range Set 167.9430
128 268435456 range Copy 195.4824
128 268435456 range Scale 205.1475
128 268435456 range Add 226.7982
128 268435456 range Triad 228.9338
128 268435456 2d-mdrange Set 157.9227
128 268435456 2d-mdrange Copy 187.7363
128 268435456 2d-mdrange Scale 197.7727
128 268435456 2d-mdrange Add 217.9974
128 268435456 2d-mdrange Triad 218.5288
128 262144000 3d-mdrange Set 47.0144
128 262144000 3d-mdrange Copy 61.7704
128 262144000 3d-mdrange Scale 64.7555
128 262144000 3d-mdrange Add 69.8056
128 262144000 3d-mdrange Triad 66.2877
128 268435456 4d-mdrange Set 28.9846
128 268435456 4d-mdrange Copy 40.4842
128 268435456 4d-mdrange Scale 44.3868
128 268435456 4d-mdrange Add 46.1657
128 268435456 4d-mdrange Triad 48.0681
128 268435456 4d-mdrange-tiling Set 159.3699
128 268435456 4d-mdrange-tiling Copy 187.0671
128 268435456 4d-mdrange-tiling Scale 196.4090
128 268435456 4d-mdrange-tiling Add 220.5646
128 268435456 4d-mdrange-tiling Triad 217.5517
128 268435456 4d-openmp Set 168.2344
128 268435456 4d-openmp Copy 194.9069
128 268435456 4d-openmp Scale 205.1441
128 268435456 4d-openmp Add 226.3653
128 268435456 4d-openmp Triad 229.1961
128 268435456 4d-openmp-simd Set 168.4168
128 268435456 4d-openmp-simd Copy 195.6000
128 268435456 4d-openmp-simd Scale 205.1756
128 268435456 4d-openmp-simd Add 226.6323
128 268435456 4d-openmp-simd Triad 228.4689
128 254803968 5d-mdrange Set 33.2351
128 254803968 5d-mdrange Copy 39.8277
128 254803968 5d-mdrange Scale 41.6081
128 254803968 5d-mdrange Add 45.8500
128 254803968 5d-mdrange Triad 43.0468
128 429981696 range Set 161.4902
128 429981696 range Copy 199.6372
128 429981696 range Scale 205.5669
128 429981696 range Add 228.5724
128 429981696 range Triad 229.9508
128 429981696 2d-mdrange Set 158.6735
128 429981696 2d-mdrange Copy 194.0763
128 429981696 2d-mdrange Scale 198.8622
128 429981696 2d-mdrange Add 221.9463
128 429981696 2d-mdrange Triad 224.0830
128 438976000 3d-mdrange Set 55.4204
128 438976000 3d-mdrange Copy 63.1043
128 438976000 3d-mdrange Scale 63.9693
128 438976000 3d-mdrange Add 69.1725
128 438976000 3d-mdrange Triad 66.8798
128 429981696 4d-mdrange Set 42.4226
128 429981696 4d-mdrange Copy 54.2794
128 429981696 4d-mdrange Scale 52.9538
128 429981696 4d-mdrange Add 58.5683
128 429981696 4d-mdrange Triad 57.6305
128 429981696 4d-mdrange-tiling Set 155.3444
128 429981696 4d-mdrange-tiling Copy 192.2728
128 429981696 4d-mdrange-tiling Scale 197.9009
128 429981696 4d-mdrange-tiling Add 219.9966
128 429981696 4d-mdrange-tiling Triad 221.6104
128 429981696 4d-openmp Set 162.5111
128 429981696 4d-openmp Copy 199.5575
128 429981696 4d-openmp Scale 206.2751
128 429981696 4d-openmp Add 228.0017
128 429981696 4d-openmp Triad 229.4356
128 429981696 4d-openmp-simd Set 162.2637
128 429981696 4d-openmp-simd Copy 199.4428
128 429981696 4d-openmp-simd Scale 206.0067
128 429981696 4d-openmp-simd Add 228.0851
128 429981696 4d-openmp-simd Triad 229.3515
128 380204032 5d-mdrange Set 31.5280
128 380204032 5d-mdrange Copy 38.8976
128 380204032 5d-mdrange Scale 47.3237
128 380204032 5d-mdrange Add 48.1793
128 380204032 5d-mdrange Triad 49.8400
128 655360000 range Set 157.7399
128 655360000 range Copy 201.8717
128 655360000 range Scale 205.7281
128 655360000 range Add 228.8593
128 655360000 range Triad 230.1428
128 655360000 2d-mdrange Set 153.8272
128 655360000 2d-mdrange Copy 196.1299
128 655360000 2d-mdrange Scale 199.5164
128 655360000 2d-mdrange Add 223.5488
128 655360000 2d-mdrange Triad 225.4558
128 636056000 3d-mdrange Set 63.8122
128 636056000 3d-mdrange Copy 71.4308
128 636056000 3d-mdrange Scale 65.1490
128 636056000 3d-mdrange Add 72.1807
128 636056000 3d-mdrange Triad 68.1323
128 655360000 4d-mdrange Set 50.6867
128 655360000 4d-mdrange Copy 59.4969
128 655360000 4d-mdrange Scale 60.1668
128 655360000 4d-mdrange Add 66.4685
128 655360000 4d-mdrange Triad 61.8928
128 655360000 4d-mdrange-tiling Set 148.4822
128 655360000 4d-mdrange-tiling Copy 193.3664
128 655360000 4d-mdrange-tiling Scale 200.3529
128 655360000 4d-mdrange-tiling Add 220.5692
128 655360000 4d-mdrange-tiling Triad 224.4617
128 655360000 4d-openmp Set 158.8683
128 655360000 4d-openmp Copy 201.9671
128 655360000 4d-openmp Scale 206.2025
128 655360000 4d-openmp Add 228.7509
128 655360000 4d-openmp Triad 229.6406
128 655360000 4d-openmp-simd Set 158.7634
128 655360000 4d-openmp-simd Copy 201.8807
128 655360000 4d-openmp-simd Scale 206.0146
128 655360000 4d-openmp-simd Add 228.6330
128 655360000 4d-openmp-simd Triad 229.5579
128 656356768 5d-mdrange Set 36.5984
128 656356768 5d-mdrange Copy 46.5788
128 656356768 5d-mdrange Scale 48.1790
128 656356768 5d-mdrange Add 51.3504
128 656356768 5d-mdrange Triad 53.5792
128 1358954496 range Set 154.7480
128 1358954496 range Copy 204.3974
128 1358954496 range Scale 206.4366
128 1358954496 range Add 229.6221
128 1358954496 range Triad 230.0903
128 1358954496 2d-mdrange Set 152.2533
128 1358954496 2d-mdrange Copy 201.5000
128 1358954496 2d-mdrange Scale 202.2778
128 1358954496 2d-mdrange Add 225.7207
128 1358954496 2d-mdrange Triad 226.7437
128 1331000000 3d-mdrange Set 54.1010
128 1331000000 3d-mdrange Copy 64.9968
128 1331000000 3d-mdrange Scale 63.0142
128 1331000000 3d-mdrange Add 69.8199
128 1331000000 3d-mdrange Triad 66.3072
128 1358954496 4d-mdrange Set 45.0460
128 1358954496 4d-mdrange Copy 55.5258
128 1358954496 4d-mdrange Scale 52.8281
128 1358954496 4d-mdrange Add 61.1866
128 1358954496 4d-mdrange Triad 57.7805
128 1358954496 4d-mdrange-tiling Set 148.3968
128 1358954496 4d-mdrange-tiling Copy 201.2354
128 1358954496 4d-mdrange-tiling Scale 199.0219
128 1358954496 4d-mdrange-tiling Add 224.5040
128 1358954496 4d-mdrange-tiling Triad 225.3753
128 1358954496 4d-openmp Set 155.2361
128 1358954496 4d-openmp Copy 204.3212
128 1358954496 4d-openmp Scale 206.2709
128 1358954496 4d-openmp Add 229.9308
128 1358954496 4d-openmp Triad 230.1709
128 1358954496 4d-openmp-simd Set 155.2034
128 1358954496 4d-openmp-simd Copy 204.3185
128 1358954496 4d-openmp-simd Scale 206.3726
128 1358954496 4d-openmp-simd Add 230.0804
128 1358954496 4d-openmp-simd Triad 230.1786
128 1453933568 5d-mdrange Set 34.4369
128 1453933568 5d-mdrange Copy 44.8825
128 1453933568 5d-mdrange Scale 45.2896
128 1453933568 5d-mdrange Add 50.7524
128 1453933568 5d-mdrange Triad 51.6315
