nt n factor policy kernel bw
32 268435456 64 2d-mdrange Add 433.6691
32 268435456 64 2d-mdrange Triad 1399.3774
32 262144000 64 3d-mdrange Set 291.4519
32 262144000 64 3d-mdrange Copy 475.9453
32 262144000 64 3d-mdrange Scale 489.8764
32 262144000 64 3d-mdrange Add 546.6163
32 262144000 64 3d-mdrange Triad 1394.3960
32 429981696 1 2d-mdrange Set 689.7985
32 429981696 1 2d-mdrange Copy 1347.5850
32 429981696 1 2d-mdrange Scale 1346.6881
32 429981696 1 2d-mdrange Add 1400.5907
32 429981696 1 2d-mdrange Triad 1401.1593
32 438976000 1 3d-mdrange Set 682.5682
32 438976000 1 3d-mdrange Copy 1333.5207
32 438976000 1 3d-mdrange Scale 1332.2178
32 438976000 1 3d-mdrange Add 1389.2036
32 438976000 1 3d-mdrange Triad 1389.3648
32 429981696 1 4d-mdrange Set 853.2746
32 429981696 1 4d-mdrange Copy 1316.3875
32 429981696 1 4d-mdrange Scale 1315.4937
32 429981696 1 4d-mdrange Add 1329.8182
32 429981696 1 4d-mdrange Triad 1330.3018
32 429981696 2 2d-mdrange Set 689.7558
32 429981696 2 2d-mdrange Copy 1338.9745
32 429981696 2 2d-mdrange Scale 1337.6623
32 429981696 2 2d-mdrange Add 1399.8213
32 429981696 2 2d-mdrange Triad 1401.4961
32 438976000 2 3d-mdrange Set 689.7093
32 438976000 2 3d-mdrange Copy 1314.2615
32 438976000 2 3d-mdrange Scale 1311.1826
32 438976000 2 3d-mdrange Add 1373.7967
32 438976000 2 3d-mdrange Triad 1390.1953
32 429981696 2 4d-mdrange Set 853.3214
32 429981696 2 4d-mdrange Copy 1288.6018
32 429981696 2 4d-mdrange Scale 1286.6545
32 429981696 2 4d-mdrange Add 1302.3123
32 429981696 2 4d-mdrange Triad 1330.6140
32 429981696 4 2d-mdrange Set 689.7792
32 429981696 4 2d-mdrange Copy 1314.3728
32 429981696 4 2d-mdrange Scale 1312.5397
32 429981696 4 2d-mdrange Add 1382.3396
32 429981696 4 2d-mdrange Triad 1401.5361
32 438976000 4 3d-mdrange Set 689.6944
32 438976000 4 3d-mdrange Copy 1289.0292
32 438976000 4 3d-mdrange Scale 1287.5382
32 438976000 4 3d-mdrange Add 1346.3648
32 438976000 4 3d-mdrange Triad 1389.0992
32 429981696 4 4d-mdrange Set 852.9024
32 429981696 4 4d-mdrange Copy 1243.2261
32 429981696 4 4d-mdrange Scale 1238.4143
32 429981696 4 4d-mdrange Add 1275.7506
32 429981696 4 4d-mdrange Triad 1331.0070
32 429981696 8 2d-mdrange Set 689.7598
32 429981696 8 2d-mdrange Copy 1293.5420
32 429981696 8 2d-mdrange Scale 1293.2502
32 429981696 8 2d-mdrange Add 1351.8325
32 429981696 8 2d-mdrange Triad 1401.4714
32 438976000 8 3d-mdrange Set 387.5725
32 438976000 8 3d-mdrange Copy 668.7493
32 438976000 8 3d-mdrange Scale 675.2708
32 438976000 8 3d-mdrange Add 747.5480
32 438976000 8 3d-mdrange Triad 1389.9257
32 429981696 8 4d-mdrange Set 388.3407
32 429981696 8 4d-mdrange Copy 658.5925
32 429981696 8 4d-mdrange Scale 659.1959
32 429981696 8 4d-mdrange Add 688.6202
32 429981696 8 4d-mdrange Triad 1331.7368
32 429981696 16 2d-mdrange Set 608.7111
32 429981696 16 2d-mdrange Copy 892.8031
32 429981696 16 2d-mdrange Scale 895.1580
32 429981696 16 2d-mdrange Add 1021.2743
32 429981696 16 2d-mdrange Triad 1401.6465
32 438976000 16 3d-mdrange Set 202.4929
32 438976000 16 3d-mdrange Copy 322.9260
32 438976000 16 3d-mdrange Scale 322.5798
32 438976000 16 3d-mdrange Add 333.6617
32 438976000 16 3d-mdrange Triad 1386.5452
32 429981696 16 4d-mdrange Set 229.5770
32 429981696 16 4d-mdrange Copy 338.1099
32 429981696 16 4d-mdrange Scale 337.8053
32 429981696 16 4d-mdrange Add 347.1066
32 429981696 16 4d-mdrange Triad 1332.0309
32 429981696 32 2d-mdrange Set 255.1768
32 429981696 32 2d-mdrange Copy 400.5888
32 429981696 32 2d-mdrange Scale 400.6283
32 429981696 32 2d-mdrange Add 430.9679
32 429981696 32 2d-mdrange Triad 1385.8594
32 438976000 32 3d-mdrange Set 196.3274
32 438976000 32 3d-mdrange Copy 287.1229
32 438976000 32 3d-mdrange Scale 284.8066
32 438976000 32 3d-mdrange Add 291.1405
32 438976000 32 3d-mdrange Triad 1385.8485
32 429981696 32 4d-mdrange Set 226.3316
32 429981696 32 4d-mdrange Copy 326.5237
32 429981696 32 4d-mdrange Scale 327.7480
32 429981696 32 4d-mdrange Add 336.7906
32 429981696 32 4d-mdrange Triad 1332.3646
32 429981696 64 2d-mdrange Set 230.1498
32 429981696 64 2d-mdrange Copy 350.5895
32 429981696 64 2d-mdrange Scale 349.8883
32 429981696 64 2d-mdrange Add 349.1097
32 429981696 64 2d-mdrange Triad 1371.4435
32 438976000 64 3d-mdrange Set 339.0534
32 438976000 64 3d-mdrange Copy 513.2352
32 438976000 64 3d-mdrange Scale 507.8682
32 438976000 64 3d-mdrange Add 538.5277
32 438976000 64 3d-mdrange Triad 1385.5296
32 655360000 1 2d-mdrange Set 690.2553
32 655360000 1 2d-mdrange Copy 1347.9334
32 655360000 1 2d-mdrange Scale 1347.2510
32 655360000 1 2d-mdrange Add 1402.3220
32 655360000 1 2d-mdrange Triad 1400.7410
32 636056000 1 3d-mdrange Set 686.9629
32 636056000 1 3d-mdrange Copy 1333.1438
32 636056000 1 3d-mdrange Scale 1331.7342
32 636056000 1 3d-mdrange Add 1390.3790
32 636056000 1 3d-mdrange Triad 1391.2065
32 655360000 1 4d-mdrange Set 854.1455
32 655360000 1 4d-mdrange Copy 1314.8997
32 655360000 1 4d-mdrange Scale 1314.2670
32 655360000 1 4d-mdrange Add 1328.6150
32 655360000 1 4d-mdrange Triad 1330.0451
32 655360000 2 2d-mdrange Set 690.2334
32 655360000 2 2d-mdrange Copy 1335.6399
32 655360000 2 2d-mdrange Scale 1335.0872
32 655360000 2 2d-mdrange Add 1400.8309
32 655360000 2 2d-mdrange Triad 1402.6071
32 636056000 2 3d-mdrange Set 687.0527
32 636056000 2 3d-mdrange Copy 1310.8952
32 636056000 2 3d-mdrange Scale 1308.4797
32 636056000 2 3d-mdrange Add 1370.2518
32 636056000 2 3d-mdrange Triad 1390.7298
32 655360000 2 4d-mdrange Set 854.1608
32 655360000 2 4d-mdrange Copy 1282.8170
32 655360000 2 4d-mdrange Scale 1279.9109
32 655360000 2 4d-mdrange Add 1299.0947
32 655360000 2 4d-mdrange Triad 1330.6776
32 655360000 4 2d-mdrange Set 690.2189
32 655360000 4 2d-mdrange Copy 1310.7841
32 655360000 4 2d-mdrange Scale 1310.3238
32 655360000 4 2d-mdrange Add 1379.1801
32 655360000 4 2d-mdrange Triad 1401.7496
32 636056000 4 3d-mdrange Set 686.9286
32 636056000 4 3d-mdrange Copy 1284.7298
32 636056000 4 3d-mdrange Scale 1284.1462
32 636056000 4 3d-mdrange Add 1346.8296
32 636056000 4 3d-mdrange Triad 1389.4780
32 655360000 4 4d-mdrange Set 854.2095
32 655360000 4 4d-mdrange Copy 1203.5797
32 655360000 4 4d-mdrange Scale 1213.6784
32 655360000 4 4d-mdrange Add 1264.0585
32 655360000 4 4d-mdrange Triad 1330.2635
32 655360000 8 2d-mdrange Set 690.2071
32 655360000 8 2d-mdrange Copy 1286.5662
32 655360000 8 2d-mdrange Scale 1287.4081
32 655360000 8 2d-mdrange Add 1344.2004
32 655360000 8 2d-mdrange Triad 1403.1102
32 636056000 8 3d-mdrange Set 392.3193
32 636056000 8 3d-mdrange Copy 685.0014
32 636056000 8 3d-mdrange Scale 692.4735
32 636056000 8 3d-mdrange Add 703.7161
32 636056000 8 3d-mdrange Triad 1383.6694
32 655360000 8 4d-mdrange Set 351.0077
32 655360000 8 4d-mdrange Copy 589.6160
32 655360000 8 4d-mdrange Scale 597.3931
32 655360000 8 4d-mdrange Add 673.7381
32 655360000 8 4d-mdrange Triad 1330.7046
32 655360000 16 2d-mdrange Set 592.9247
32 655360000 16 2d-mdrange Copy 850.1042
32 655360000 16 2d-mdrange Scale 851.2629
32 655360000 16 2d-mdrange Add 978.2771
32 655360000 16 2d-mdrange Triad 1401.3487
32 636056000 16 3d-mdrange Set 222.4198
32 636056000 16 3d-mdrange Copy 328.1808
32 636056000 16 3d-mdrange Scale 327.7131
32 636056000 16 3d-mdrange Add 317.2188
32 636056000 16 3d-mdrange Triad 1383.5426
32 655360000 16 4d-mdrange Set 193.5912
32 655360000 16 4d-mdrange Copy 300.8418
32 655360000 16 4d-mdrange Scale 308.6007
32 655360000 16 4d-mdrange Add 336.5814
32 655360000 16 4d-mdrange Triad 1331.0751
32 655360000 32 2d-mdrange Set 244.7350
32 655360000 32 2d-mdrange Copy 390.3637
32 655360000 32 2d-mdrange Scale 390.9971
32 655360000 32 2d-mdrange Add 442.8767
32 655360000 32 2d-mdrange Triad 1371.5660
32 636056000 32 3d-mdrange Set 214.3761
32 636056000 32 3d-mdrange Copy 284.0438
32 636056000 32 3d-mdrange Scale 284.0721
32 636056000 32 3d-mdrange Add 280.6370
32 636056000 32 3d-mdrange Triad 1383.4700
32 655360000 32 4d-mdrange Set 186.9702
32 655360000 32 4d-mdrange Copy 298.0758
32 655360000 32 4d-mdrange Scale 305.8564
32 655360000 32 4d-mdrange Add 329.6421
32 655360000 32 4d-mdrange Triad 1330.9569
32 655360000 64 2d-mdrange Set 222.3364
32 655360000 64 2d-mdrange Copy 341.7840
32 655360000 64 2d-mdrange Scale 341.7494
32 655360000 64 2d-mdrange Add 362.0769
32 655360000 64 2d-mdrange Triad 1371.5468
32 636056000 64 3d-mdrange Set 355.7413
32 636056000 64 3d-mdrange Copy 492.4354
32 636056000 64 3d-mdrange Scale 492.9518
32 636056000 64 3d-mdrange Add 503.1379
32 636056000 64 3d-mdrange Triad 1388.8952
32 1358954496 1 2d-mdrange Set 690.7197
32 1358954496 1 2d-mdrange Copy 1348.5722
32 1358954496 1 2d-mdrange Scale 1347.7129
32 1358954496 1 2d-mdrange Add 1403.1627
32 1358954496 1 2d-mdrange Triad 1402.5188
32 1331000000 1 3d-mdrange Set 688.2089
32 1331000000 1 3d-mdrange Copy 1334.9457
32 1331000000 1 3d-mdrange Scale 1334.2791
32 1331000000 1 3d-mdrange Add 1391.6843
32 1331000000 1 3d-mdrange Triad 1393.0735
32 1358954496 1 4d-mdrange Set 854.6689
32 1358954496 1 4d-mdrange Copy 1312.0897
32 1358954496 1 4d-mdrange Scale 1310.5562
32 1358954496 1 4d-mdrange Add 1324.8112
32 1358954496 1 4d-mdrange Triad 1325.3011
32 1358954496 2 2d-mdrange Set 690.7311
32 1358954496 2 2d-mdrange Copy 1332.0715
32 1358954496 2 2d-mdrange Scale 1330.8917
32 1358954496 2 2d-mdrange Add 1399.1129
32 1358954496 2 2d-mdrange Triad 1399.6280
32 1331000000 2 3d-mdrange Set 688.1960
32 1331000000 2 3d-mdrange Copy 1315.7383
32 1331000000 2 3d-mdrange Scale 1312.5577
32 1331000000 2 3d-mdrange Add 1372.5285
32 1331000000 2 3d-mdrange Triad 1392.6350
32 1358954496 2 4d-mdrange Set 855.0158
32 1358954496 2 4d-mdrange Copy 1279.7119
32 1358954496 2 4d-mdrange Scale 1278.4840
32 1358954496 2 4d-mdrange Add 1288.9340
32 1358954496 2 4d-mdrange Triad 1325.4537
32 1358954496 4 2d-mdrange Set 690.7070
32 1358954496 4 2d-mdrange Copy 1275.7872
32 1358954496 4 2d-mdrange Scale 1273.9953
32 1358954496 4 2d-mdrange Add 1354.4190
32 1358954496 4 2d-mdrange Triad 1400.6849
32 1331000000 4 3d-mdrange Set 688.1756
32 1331000000 4 3d-mdrange Copy 1292.9328
32 1331000000 4 3d-mdrange Scale 1291.2105
32 1331000000 4 3d-mdrange Add 1348.1351
32 1331000000 4 3d-mdrange Triad 1393.3695
32 1358954496 4 4d-mdrange Set 854.5615
32 1358954496 4 4d-mdrange Copy 1228.7710
32 1358954496 4 4d-mdrange Scale 1225.5103
32 1358954496 4 4d-mdrange Add 1247.7002
32 1358954496 4 4d-mdrange Triad 1325.5306
32 1358954496 8 2d-mdrange Set 690.7140
32 1358954496 8 2d-mdrange Copy 1194.3656
32 1358954496 8 2d-mdrange Scale 1188.5952
32 1358954496 8 2d-mdrange Add 1272.2870
32 1358954496 8 2d-mdrange Triad 1402.1518
32 1331000000 8 3d-mdrange Set 381.5315
32 1331000000 8 3d-mdrange Copy 661.0274
32 1331000000 8 3d-mdrange Scale 664.9046
32 1331000000 8 3d-mdrange Add 670.0496
32 1331000000 8 3d-mdrange Triad 1385.2131
32 1358954496 8 4d-mdrange Set 327.9791
32 1358954496 8 4d-mdrange Copy 562.3083
32 1358954496 8 4d-mdrange Scale 555.6725
32 1358954496 8 4d-mdrange Add 655.9879
32 1358954496 8 4d-mdrange Triad 1325.8987
32 1358954496 16 2d-mdrange Set 440.9938
32 1358954496 16 2d-mdrange Copy 696.8631
32 1358954496 16 2d-mdrange Scale 700.0912
32 1358954496 16 2d-mdrange Add 750.1116
32 1358954496 16 2d-mdrange Triad 1371.9736
32 1331000000 16 3d-mdrange Set 220.2382
32 1331000000 16 3d-mdrange Copy 313.3244
32 1331000000 16 3d-mdrange Scale 313.8073
32 1331000000 16 3d-mdrange Add 302.0764
32 1331000000 16 3d-mdrange Triad 1385.0966
32 1358954496 16 4d-mdrange Set 211.0464
32 1358954496 16 4d-mdrange Copy 308.2454
32 1358954496 16 4d-mdrange Scale 308.6348
32 1358954496 16 4d-mdrange Add 323.9526
32 1358954496 16 4d-mdrange Triad 1325.6061
32 1358954496 32 2d-mdrange Set 227.7799
32 1358954496 32 2d-mdrange Copy 363.6001
32 1358954496 32 2d-mdrange Scale 364.4349
32 1358954496 32 2d-mdrange Add 345.6535
32 1358954496 32 2d-mdrange Triad 1371.6170
32 1331000000 32 3d-mdrange Set 215.1534
32 1331000000 32 3d-mdrange Copy 271.2721
32 1331000000 32 3d-mdrange Scale 271.3325
32 1331000000 32 3d-mdrange Add 268.1649
32 1331000000 32 3d-mdrange Triad 1385.1316
32 1358954496 32 4d-mdrange Set 213.2895
32 1358954496 32 4d-mdrange Copy 304.6420
32 1358954496 32 4d-mdrange Scale 306.3900
32 1358954496 32 4d-mdrange Add 314.3939
32 1358954496 32 4d-mdrange Triad 1325.7430
32 1358954496 64 2d-mdrange Set 214.7383
32 1358954496 64 2d-mdrange Copy 298.4442
32 1358954496 64 2d-mdrange Scale 298.9561
32 1358954496 64 2d-mdrange Add 292.0729
32 1358954496 64 2d-mdrange Triad 1371.6298
32 1331000000 64 3d-mdrange Set 355.0980
32 1331000000 64 3d-mdrange Copy 470.0739
32 1331000000 64 3d-mdrange Scale 470.1182
32 1331000000 64 3d-mdrange Add 479.8714
32 1331000000 64 3d-mdrange Triad 1385.2487
