nt n policy kernel bw
48 16777216 2d-mdrange Set 250.3189
48 16777216 2d-mdrange Copy 210.2629
48 16777216 2d-mdrange Scale 195.8870
48 16777216 2d-mdrange Add 215.6911
48 16777216 2d-mdrange Triad 206.7168
48 16777216 3d-mdrange Set 161.5310
48 16777216 3d-mdrange Copy 170.2156
48 16777216 3d-mdrange Scale 146.4471
48 16777216 3d-mdrange Add 179.2375
48 16777216 3d-mdrange Triad 160.6335
48 16777216 4d-mdrange Set 140.3561
48 16777216 4d-mdrange Copy 136.5552
48 16777216 4d-mdrange Scale 130.2263
48 16777216 4d-mdrange Add 148.2980
48 16777216 4d-mdrange Triad 137.9001
48 16777216 4d-mdrange-tiling Set 224.3018
48 16777216 4d-mdrange-tiling Copy 190.1319
48 16777216 4d-mdrange-tiling Scale 167.7960
48 16777216 4d-mdrange-tiling Add 188.9950
48 16777216 4d-mdrange-tiling Triad 186.9829
48 16777216 4d-openmp Set 328.8691
48 16777216 4d-openmp Copy 266.1519
48 16777216 4d-openmp Scale 249.6719
48 16777216 4d-openmp Add 236.5260
48 16777216 4d-openmp Triad 243.6227
48 16777216 4d-openmp-simd Set 326.8891
48 16777216 4d-openmp-simd Copy 263.6427
48 16777216 4d-openmp-simd Scale 257.6742
48 16777216 4d-openmp-simd Add 237.2337
48 16777216 4d-openmp-simd Triad 244.0661
48 17210368 5d-mdrange Set 155.6795
48 17210368 5d-mdrange Copy 129.7349
48 17210368 5d-mdrange Scale 120.3812
48 17210368 5d-mdrange Add 127.5079
48 17210368 5d-mdrange Triad 123.8280
48 40960000 range Set 167.5438
48 40960000 range Copy 181.3300
48 40960000 range Scale 187.2972
48 40960000 range Add 195.5893
48 40960000 range Triad 198.5835
48 40960000 2d-mdrange Set 165.6779
48 40960000 2d-mdrange Copy 175.2802
48 40960000 2d-mdrange Scale 179.4568
48 40960000 2d-mdrange Add 200.9328
48 40960000 2d-mdrange Triad 193.5396
48 46656000 3d-mdrange Set 134.4058
48 46656000 3d-mdrange Copy 142.9617
48 46656000 3d-mdrange Scale 135.7555
48 46656000 3d-mdrange Add 164.4526
48 46656000 3d-mdrange Triad 166.5812
48 40960000 4d-mdrange Set 119.0680
48 40960000 4d-mdrange Copy 110.4831
48 40960000 4d-mdrange Scale 124.1484
48 40960000 4d-mdrange Add 133.0233
48 40960000 4d-mdrange Triad 123.6754
48 40960000 4d-mdrange-tiling Set 168.8417
48 40960000 4d-mdrange-tiling Copy 176.1131
48 40960000 4d-mdrange-tiling Scale 174.1285
48 40960000 4d-mdrange-tiling Add 184.2166
48 40960000 4d-mdrange-tiling Triad 185.5383
48 40960000 4d-openmp Set 180.9331
48 40960000 4d-openmp Copy 203.2010
48 40960000 4d-openmp Scale 193.7377
48 40960000 4d-openmp Add 229.5230
48 40960000 4d-openmp Triad 216.3895
48 40960000 4d-openmp-simd Set 181.2573
48 40960000 4d-openmp-simd Copy 203.4997
48 40960000 4d-openmp-simd Scale 205.4712
48 40960000 4d-openmp-simd Add 227.8942
48 40960000 4d-openmp-simd Triad 218.7812
48 33554432 5d-mdrange Set 90.0364
48 33554432 5d-mdrange Copy 101.2610
48 33554432 5d-mdrange Scale 98.9659
48 33554432 5d-mdrange Add 118.2507
48 33554432 5d-mdrange Triad 115.1911
48 84934656 range Set 145.3623
48 84934656 range Copy 189.7194
48 84934656 range Scale 191.3218
48 84934656 range Add 218.8590
48 84934656 range Triad 221.1319
48 84934656 2d-mdrange Set 145.6688
48 84934656 2d-mdrange Copy 178.7545
48 84934656 2d-mdrange Scale 183.5901
48 84934656 2d-mdrange Add 199.3443
48 84934656 2d-mdrange Triad 191.9191
48 85184000 3d-mdrange Set 115.2552
48 85184000 3d-mdrange Copy 139.6141
48 85184000 3d-mdrange Scale 146.3432
48 85184000 3d-mdrange Add 161.5462
48 85184000 3d-mdrange Triad 162.5496
48 84934656 4d-mdrange Set 94.4828
48 84934656 4d-mdrange Copy 115.5407
48 84934656 4d-mdrange Scale 122.3218
48 84934656 4d-mdrange Add 134.0879
48 84934656 4d-mdrange Triad 128.1783
48 84934656 4d-mdrange-tiling Set 144.7369
48 84934656 4d-mdrange-tiling Copy 182.2342
48 84934656 4d-mdrange-tiling Scale 163.2715
48 84934656 4d-mdrange-tiling Add 195.2031
48 84934656 4d-mdrange-tiling Triad 185.8007
48 84934656 4d-openmp Set 148.5109
48 84934656 4d-openmp Copy 190.4240
48 84934656 4d-openmp Scale 183.3538
48 84934656 4d-openmp Add 221.2206
48 84934656 4d-openmp Triad 211.0900
48 84934656 4d-openmp-simd Set 148.4002
48 84934656 4d-openmp-simd Copy 190.7234
48 84934656 4d-openmp-simd Scale 194.9701
48 84934656 4d-openmp-simd Add 219.9629
48 84934656 4d-openmp-simd Triad 213.0521
48 102400000 5d-mdrange Set 97.3323
48 102400000 5d-mdrange Copy 122.3121
48 102400000 5d-mdrange Scale 113.5698
48 102400000 5d-mdrange Add 140.7622
48 102400000 5d-mdrange Triad 140.4856
48 157351936 range Set 135.0975
48 157351936 range Copy 184.6252
48 157351936 range Scale 192.0514
48 157351936 range Add 217.1655
48 157351936 range Triad 222.9231
48 157351936 2d-mdrange Set 136.2655
48 157351936 2d-mdrange Copy 182.3578
48 157351936 2d-mdrange Scale 186.7729
48 157351936 2d-mdrange Add 211.0443
48 157351936 2d-mdrange Triad 204.9798
48 157464000 3d-mdrange Set 95.4928
48 157464000 3d-mdrange Copy 126.1943
48 157464000 3d-mdrange Scale 131.9830
48 157464000 3d-mdrange Add 144.5548
48 157464000 3d-mdrange Triad 146.0094
48 157351936 4d-mdrange Set 102.7730
48 157351936 4d-mdrange Copy 122.0948
48 157351936 4d-mdrange Scale 122.3982
48 157351936 4d-mdrange Add 134.3034
48 157351936 4d-mdrange Triad 130.4300
48 157351936 4d-mdrange-tiling Set 137.3729
48 157351936 4d-mdrange-tiling Copy 185.3584
48 157351936 4d-mdrange-tiling Scale 174.0056
48 157351936 4d-mdrange-tiling Add 202.3661
48 157351936 4d-mdrange-tiling Triad 194.3014
48 157351936 4d-openmp Set 138.5409
48 157351936 4d-openmp Copy 187.1512
48 157351936 4d-openmp Scale 182.2564
48 157351936 4d-openmp Add 219.6421
48 157351936 4d-openmp Triad 212.0304
48 157351936 4d-openmp-simd Set 138.4848
48 157351936 4d-openmp-simd Copy 186.9224
48 157351936 4d-openmp-simd Scale 191.3956
48 157351936 4d-openmp-simd Add 220.2234
48 157351936 4d-openmp-simd Triad 211.9111
48 164916224 5d-mdrange Set 93.7127
48 164916224 5d-mdrange Copy 119.5558
48 164916224 5d-mdrange Scale 119.1460
48 164916224 5d-mdrange Add 141.6953
48 164916224 5d-mdrange Triad 140.4671
48 268435456 range Set 132.3136
48 268435456 range Copy 185.3695
48 268435456 range Scale 192.5020
48 268435456 range Add 219.6983
48 268435456 range Triad 224.3221
48 268435456 2d-mdrange Set 132.9151
48 268435456 2d-mdrange Copy 184.8776
48 268435456 2d-mdrange Scale 189.4554
48 268435456 2d-mdrange Add 219.6331
48 268435456 2d-mdrange Triad 219.3269
48 262144000 3d-mdrange Set 95.5415
48 262144000 3d-mdrange Copy 138.7709
48 262144000 3d-mdrange Scale 135.3147
48 262144000 3d-mdrange Add 155.4558
48 262144000 3d-mdrange Triad 159.3526
48 268435456 4d-mdrange Set 89.8390
48 268435456 4d-mdrange Copy 129.2184
48 268435456 4d-mdrange Scale 134.3845
48 268435456 4d-mdrange Add 147.9553
48 268435456 4d-mdrange Triad 147.3217
48 268435456 4d-mdrange-tiling Set 132.2999
48 268435456 4d-mdrange-tiling Copy 187.0279
48 268435456 4d-mdrange-tiling Scale 175.1709
48 268435456 4d-mdrange-tiling Add 207.9974
48 268435456 4d-mdrange-tiling Triad 204.0330
48 268435456 4d-openmp Set 133.9258
48 268435456 4d-openmp Copy 184.4125
48 268435456 4d-openmp Scale 179.3542
48 268435456 4d-openmp Add 220.9200
48 268435456 4d-openmp Triad 212.7549
48 268435456 4d-openmp-simd Set 133.7871
48 268435456 4d-openmp-simd Copy 184.3750
48 268435456 4d-openmp-simd Scale 189.0708
48 268435456 4d-openmp-simd Add 218.5292
48 268435456 4d-openmp-simd Triad 213.7223
48 254803968 5d-mdrange Set 90.2299
48 254803968 5d-mdrange Copy 126.9453
48 254803968 5d-mdrange Scale 124.4805
48 254803968 5d-mdrange Add 140.4456
48 254803968 5d-mdrange Triad 135.0356
48 429981696 range Set 129.9397
48 429981696 range Copy 180.8968
48 429981696 range Scale 185.4200
48 429981696 range Add 216.4395
48 429981696 range Triad 221.3702
48 429981696 2d-mdrange Set 131.1036
48 429981696 2d-mdrange Copy 183.3424
48 429981696 2d-mdrange Scale 189.1406
48 429981696 2d-mdrange Add 220.6240
48 429981696 2d-mdrange Triad 220.6468
48 438976000 3d-mdrange Set 100.2469
48 438976000 3d-mdrange Copy 134.6305
48 438976000 3d-mdrange Scale 135.8067
48 438976000 3d-mdrange Add 150.0539
48 438976000 3d-mdrange Triad 150.6079
48 429981696 4d-mdrange Set 96.6868
48 429981696 4d-mdrange Copy 120.6219
48 429981696 4d-mdrange Scale 121.2588
48 429981696 4d-mdrange Add 129.9204
48 429981696 4d-mdrange Triad 128.3745
48 429981696 4d-mdrange-tiling Set 130.2823
48 429981696 4d-mdrange-tiling Copy 188.3212
48 429981696 4d-mdrange-tiling Scale 177.5740
48 429981696 4d-mdrange-tiling Add 213.3788
48 429981696 4d-mdrange-tiling Triad 205.3793
48 429981696 4d-openmp Set 131.6767
48 429981696 4d-openmp Copy 183.5239
48 429981696 4d-openmp Scale 180.9815
48 429981696 4d-openmp Add 220.9598
48 429981696 4d-openmp Triad 213.6662
48 429981696 4d-openmp-simd Set 132.0957
48 429981696 4d-openmp-simd Copy 184.0736
48 429981696 4d-openmp-simd Scale 189.2012
48 429981696 4d-openmp-simd Add 224.0500
48 429981696 4d-openmp-simd Triad 214.6582
48 380204032 5d-mdrange Set 92.9491
48 380204032 5d-mdrange Copy 125.0660
48 380204032 5d-mdrange Scale 123.0306
48 380204032 5d-mdrange Add 150.0051
48 380204032 5d-mdrange Triad 141.6268
48 655360000 range Set 129.3953
48 655360000 range Copy 177.8238
48 655360000 range Scale 183.9951
48 655360000 range Add 213.9490
48 655360000 range Triad 220.2181
48 655360000 2d-mdrange Set 129.7053
48 655360000 2d-mdrange Copy 182.1146
48 655360000 2d-mdrange Scale 187.8102
48 655360000 2d-mdrange Add 220.7017
48 655360000 2d-mdrange Triad 220.9799
48 636056000 3d-mdrange Set 102.2821
48 636056000 3d-mdrange Copy 139.7311
48 636056000 3d-mdrange Scale 145.9590
48 636056000 3d-mdrange Add 159.8286
48 636056000 3d-mdrange Triad 159.1805
48 655360000 4d-mdrange Set 91.1897
48 655360000 4d-mdrange Copy 118.1987
48 655360000 4d-mdrange Scale 115.7372
48 655360000 4d-mdrange Add 130.0151
48 655360000 4d-mdrange Triad 133.9208
48 655360000 4d-mdrange-tiling Set 129.3287
48 655360000 4d-mdrange-tiling Copy 187.5158
48 655360000 4d-mdrange-tiling Scale 176.2323
48 655360000 4d-mdrange-tiling Add 211.8954
48 655360000 4d-mdrange-tiling Triad 207.3620
48 655360000 4d-openmp Set 130.2115
48 655360000 4d-openmp Copy 182.7767
48 655360000 4d-openmp Scale 179.5799
48 655360000 4d-openmp Add 221.5947
48 655360000 4d-openmp Triad 215.6969
48 655360000 4d-openmp-simd Set 130.3328
48 655360000 4d-openmp-simd Copy 182.8423
48 655360000 4d-openmp-simd Scale 187.8909
48 655360000 4d-openmp-simd Add 222.2163
48 655360000 4d-openmp-simd Triad 214.8545
48 656356768 5d-mdrange Set 95.0789
48 656356768 5d-mdrange Copy 131.4387
48 656356768 5d-mdrange Scale 130.3376
48 656356768 5d-mdrange Add 144.2776
48 656356768 5d-mdrange Triad 127.0984
48 1358954496 range Set 128.8411
48 1358954496 range Copy 180.7099
48 1358954496 range Scale 186.5723
48 1358954496 range Add 217.3125
48 1358954496 range Triad 222.7003
48 1358954496 2d-mdrange Set 127.7779
48 1358954496 2d-mdrange Copy 179.8934
48 1358954496 2d-mdrange Scale 186.6859
