nt n policy kernel bw
64 1358954496 4d-openmp Add 121.5328
64 1358954496 4d-openmp Triad 121.7382
64 1358954496 4d-openmp-simd Set 80.4464
64 1358954496 4d-openmp-simd Copy 107.4225
64 1358954496 4d-openmp-simd Scale 107.9851
64 1358954496 4d-openmp-simd Add 121.4794
64 1358954496 4d-openmp-simd Triad 121.7533
64 1453933568 5d-mdrange Set 35.6093
64 1453933568 5d-mdrange Copy 48.2293
64 1453933568 5d-mdrange Scale 48.2087
64 1453933568 5d-mdrange Add 53.8488
64 1453933568 5d-mdrange Triad 54.4240
128 256 range Set 0.0723
128 256 range Copy 0.1556
128 256 range Scale 0.1506
128 256 range Add 0.2251
128 256 range Triad 0.2137
128 256 2d-mdrange Set 0.0744
128 256 2d-mdrange Copy 0.1551
128 256 2d-mdrange Scale 0.1544
128 256 2d-mdrange Add 0.2332
128 256 2d-mdrange Triad 0.2348
128 512 3d-mdrange Set 0.1511
128 512 3d-mdrange Copy 0.3091
128 512 3d-mdrange Scale 0.3159
128 512 3d-mdrange Add 0.4663
128 512 3d-mdrange Triad 0.4417
128 256 4d-mdrange Set 0.0709
128 256 4d-mdrange Copy 0.1426
128 256 4d-mdrange Scale 0.1455
128 256 4d-mdrange Add 0.2170
128 256 4d-mdrange Triad 0.2231
128 256 4d-mdrange-tiling Set 0.0731
128 256 4d-mdrange-tiling Copy 0.1392
128 256 4d-mdrange-tiling Scale 0.1397
128 256 4d-mdrange-tiling Add 0.2241
128 256 4d-mdrange-tiling Triad 0.2184
128 256 4d-openmp Set 0.0676
128 256 4d-openmp Copy 0.1368
128 256 4d-openmp Scale 0.1387
128 256 4d-openmp Add 0.2065
128 256 4d-openmp Triad 0.2075
128 256 4d-openmp-simd Set 0.0739
128 256 4d-openmp-simd Copy 0.1540
128 256 4d-openmp-simd Scale 0.1598
128 256 4d-openmp-simd Add 0.2350
128 256 4d-openmp-simd Triad 0.2281
128 1024 5d-mdrange Set 0.2900
128 1024 5d-mdrange Copy 0.6166
128 1024 5d-mdrange Scale 0.6343
128 1024 5d-mdrange Add 0.9533
128 1024 5d-mdrange Triad 0.9619
128 4096 range Set 1.2305
128 4096 range Copy 2.4900
128 4096 range Scale 2.3883
128 4096 range Add 3.6463
128 4096 range Triad 3.5786
128 4096 2d-mdrange Set 1.1562
128 4096 2d-mdrange Copy 2.4228
128 4096 2d-mdrange Scale 2.3608
128 4096 2d-mdrange Add 3.5452
128 4096 2d-mdrange Triad 3.5033
128 4096 3d-mdrange Set 1.1510
128 4096 3d-mdrange Copy 2.3306
128 4096 3d-mdrange Scale 2.3231
128 4096 3d-mdrange Add 3.3608
