nt n factor policy kernel bw
96 1048576 2 2d-mdrange Copy 561.0734
96 1048576 2 2d-mdrange Scale 548.4363
96 1048576 2 2d-mdrange Add 777.8994
96 1048576 2 2d-mdrange Triad 752.3865
96 2097152 2 3d-mdrange Set 362.3432
96 2097152 2 3d-mdrange Copy 478.8907
96 2097152 2 3d-mdrange Scale 401.5273
96 2097152 2 3d-mdrange Add 520.1592
96 2097152 2 3d-mdrange Triad 553.2835
96 1048576 2 4d-mdrange Set 245.8921
96 1048576 2 4d-mdrange Copy 409.5100
96 1048576 2 4d-mdrange Scale 335.6316
96 1048576 2 4d-mdrange Add 441.5134
96 1048576 2 4d-mdrange Triad 458.0852
96 1048576 4 2d-mdrange Set 293.1645
96 1048576 4 2d-mdrange Copy 511.2978
96 1048576 4 2d-mdrange Scale 494.9469
96 1048576 4 2d-mdrange Add 671.0886
96 1048576 4 2d-mdrange Triad 618.1730
96 2097152 4 3d-mdrange Set 281.2515
96 2097152 4 3d-mdrange Copy 325.0580
96 2097152 4 3d-mdrange Scale 290.8949
96 2097152 4 3d-mdrange Add 384.3900
96 2097152 4 3d-mdrange Triad 389.5759
96 1048576 4 4d-mdrange Set 154.6772
96 1048576 4 4d-mdrange Copy 268.2380
96 1048576 4 4d-mdrange Scale 148.6788
96 1048576 4 4d-mdrange Add 292.6191
96 1048576 4 4d-mdrange Triad 250.6207
96 1048576 8 2d-mdrange Set 270.4781
96 1048576 8 2d-mdrange Copy 438.9758
96 1048576 8 2d-mdrange Scale 389.2084
96 1048576 8 2d-mdrange Add 539.0443
96 1048576 8 2d-mdrange Triad 473.3888
96 2097152 8 3d-mdrange Set 367.2369
96 2097152 8 3d-mdrange Copy 244.3361
96 2097152 8 3d-mdrange Scale 198.6339
96 2097152 8 3d-mdrange Add 220.5352
96 2097152 8 3d-mdrange Triad 201.0957
96 1048576 8 4d-mdrange Set 86.8125
96 1048576 8 4d-mdrange Copy 126.2593
96 1048576 8 4d-mdrange Scale 59.4705
96 1048576 8 4d-mdrange Add 86.8464
96 1048576 8 4d-mdrange Triad 82.7584
